OrganizationName,Spend,Impressions,Currency Codes,CandidateBallotInformation,PayingAdvertiserNames,Genders,AgeBrackets,CountryCodes,BillingAddresses,CreativeUrls,Interests,Regions (Included),Regions (Excluded)
Panowatch  LLC,25489,1506576,USD,General Awareness,REPRODUCTIVE FREEDOM FOR ALL,FEMALE,18-45,united states,"8207 Taunton Pl,West Springfield,22152,US",https://www.snap.com/political-ads/asset/40c1c43c35ad973a4089cc227a964c2649c621c462182fd9b8bb400cc9cd83f0?mediaType=mp4,,,
Scottish Labour Party,2298,1466909,GBP,,Scottish Labour Party,,18-24,,GB,https://www.snap.com/political-ads/asset/1625b571a5cc1d962f85b664b8c64941840a44d39c7d0879a347d3a415846e78?mediaType=mp4,,,
AL Media,13873,1435214,USD,NRDC Action Fund,NRDC Action Fund,,18-34,united states,"222 W Ontario, Suite 600,,Chicago,60654,US",https://www.snap.com/political-ads/asset/cdcf8837db6edcc2359f45b8136d4eeb01ffb853394a0dc52dfcf3445248850c?mediaType=jpeg,"Adventure Seekers,Green Living Enthusiasts,Outdoor & Nature Enthusiasts",,"Arizona,Colorado,Idaho,Oregon,Utah"
Bully Pulpit Interactive,27367,1430846,USD,,American Civil Liberties Union,,18-35,united states,"1445 New York Ave NW,Washington,20005,US",https://www.snap.com/political-ads/asset/091791e3d50c3c9ca3d2e5ae3800fe73bdef88f30eabf40bf85a21110eed1349?mediaType=mp4,,,
Anchor of Hope,2611,1416401,USD,,Anchor of Hope,FEMALE,18+,united states,US,https://www.snap.com/political-ads/asset/64fa695efc886f91ee11dcb6734f694f2965e3f63b2bf540632d12a4f3c2d5b0?mediaType=mp4,,,
M&R Strategic Services  Inc.,19806,1415001,USD,,Planned Parenthood,,18+,united states,"1901 L St NW,Washington,20036,US",https://www.snap.com/political-ads/asset/cc8cd3b469c6b575a67511f446d2b26fa0c8ad5285c99c82f01b152774ae0d39?mediaType=mp4,"targetsmart_19,targetsmart_20,targetsmart_05,targetsmart_06,targetsmart_14,targetsmart_17,targetsmart_08,targetsmart_09",,
BCom Solutions,4000,1345125,USD,Walkinshaw for Congress,WALKINSHAW FOR CONGRESS,,18+,united states,"919 Central Ave,Auburn,68305,US",https://www.snap.com/political-ads/asset/b81631664dfa6240b35a83b3b7df52b75bed915a23c13bd9a88071b41a49d67d?mediaType=mp4;https://www.snap.com/political-ads/asset/11b37b9014cd0934e8f69fb0ded0230b40be529b50f778441d0b6c6b74a43a21?mediaType=mp4,,,
Adsol,3087,1309804,INR,,Manraj Thukral,,18+,india,"Kotkapura,Kotkapura,151204,IN",https://www.snap.com/political-ads/asset/228755fb5677d32b2fb4cb5e145618388673fb4a54b06a6a32000501f6b54880?mediaType=mp4,,,
Ostfold fylkeskommune,2258,1307434,USD,,Østfold fylkeskommune,,18+,norway,US,https://www.snap.com/political-ads/asset/35bace687759d0cd6474648fc4c37a708b4fe2ff69fa1c20c311277eaa19564a?mediaType=mp4,,,
Saguaro Strategies LLC,10855,1296622,USD,Jessica Anderson for Virginia House of Delegates,Jessica Anderson for Virginia Ho,,18+,united states,US,https://www.snap.com/political-ads/asset/1966e93594924d55862ecf4afcdbdd4f125d6898ed281d1ea8c5b5eb8564c296?mediaType=mp4,,,
Greater London Authority,11771,1296358,GBP,,Greater London Authority,,18-24,united kingdom,"City Hall, Kamal Chunchie Way,,London,E16 1ZE,GB",https://www.snap.com/political-ads/asset/94d7f26a3ef0ae3a0eb37b499fc8a1e50fce8c95de23dfb845800ee624c43278?mediaType=png,,London,
RIESTER Sonoran LLC,38018,1283473,USD,Get Democracy Done,Clean Elections,,18+,united states,"3344 E. Camelback Rd.,Phoenix,85018,US",https://www.snap.com/political-ads/asset/a8ac69d07b0d3009da5949aef5a2ed9e613a37f83ffc0284dcea7417005e1cb8?mediaType=mp4,,,
Baitulmaal  Inc.,24415,1255250,USD,,"Baitulmaal, Inc.",,18+,united states,US,https://www.snap.com/political-ads/asset/480d871fcfb15db9c930bf05b77d1b2d4810a31c265e69a4b187c1f1b4d2462a?mediaType=png,,,
baladelkhair,13287,1222918,USD,,baladalkhair,,30+,kuwait,"محافظة العاصمة/الخالدية - ق2 - ش20 - منزل 18 مقابل جمعية الخالدية,Hawalli,30000,KW",https://www.snap.com/political-ads/asset/174d383379b5cdec0edcd6a60c34690c5cc4c2cdd2ed6fad17162868c0a16364?mediaType=png,,,
Httpool Online Marketing GmbH,4799,1197833,EUR,,Die Grünen,,18+,austria,"Taborstraße 7/8,Vienna,1020,AT",https://www.snap.com/political-ads/asset/25c21446d4a60e2704f9a7796ef98f05fea04c50e739afe70d62649f1e4472ae?mediaType=mp4,"Adventure Seekers,Bookworms & Avid Readers,Chat Fiction Enthusiasts,Parents & Family-Focused,Cooking Enthusiasts,Coffee Lovers,Vegans & Organic Foodies,Running Enthusiasts,Cycling Enthusiasts,Yoga Enthusiasts,Photographers,Women's Lifestyle,Do-It-Yourselfers,Hipsters & Trendsetters,Home Decoristas,Arts & Culture Mavens,Math & Science Enthusiasts,Meme Watchers,Country Music Fans,Hip-Hop Music Fans,Indie & Alternative Music Fans,Latin Music Fans,Pop Music Fans,Punk & Metal Fans,Rock Music Fans,Soul & R&B Fans,Dance & Electronic Music Fans,World Music Fans,Concert & Festival Goers,Green Living Enthusiasts,Political News Watchers,Business News Watchers,Outdoor & Nature Enthusiasts,Philanthropists,Family Travelers,Frequent Hotel Guests,Theme Park Visitors,Frequent Travelers,Frequent International Travelers,High Schoolers,Beachgoers & Surfers,Collegiates,Dog Lovers,Cat Lovers,Wellness & Healthy Lifestyle",,
Oy Dagmar Ab,2999,1193759,EUR,Vasemmistoliitto,Vasemmistoliitto,,18-30,finland,"Annankatu 28,Helsinki,00100,FI",https://www.snap.com/political-ads/asset/c30ece9a0d070a62544b649c05258f727c9f25e74d921b0462a144037dadb871?mediaType=mp4,,,
Human Appeal USA,40624,1192467,USD,,Human Appeal INC,,24+,united states,"26050 Acero Suite 415 ,Mission Viejo ,92691,US",https://www.snap.com/political-ads/asset/bba08b76f5798ad305566cdc11e730e24eff9dee2ee73bec33679969c43b68d1?mediaType=mp4,,,California
Precision [TEST],17371,1165517,USD,,Earthjustice,,18-34,united states,"1121 14th Street NW Suite 700,Washington,20005,US",https://www.snap.com/political-ads/asset/55f23fae0a16dd237a1dfd150995a20352bcec192c1ec5ecb06c194aedd7dc68?mediaType=png,Green Living Enthusiasts,,
Choose Life Marketing,2076,1160983,USD,,Ascend Women's Center,FEMALE,30-,united states,US,https://www.snap.com/political-ads/asset/03513b335a946044763a2eab258073a9f47b02c2a00f856955b81203155d0e52?mediaType=mp4,,,
Golley Slater Ltd.,289,1132243,GBP,,Welsh Government,,17-,united kingdom,"Wharton Place, 13 Wharton Street,Cardiff,CF10 1GS,GB",https://www.snap.com/political-ads/asset/176a7ec1c057d7e5ee2599b53d0b8af4d5f7097cfc42952d1884e6c3fd5d8bf0?mediaType=mp4,,,
MI Digital Solution,28329,1121480,USD,,Avant Garde Media,FEMALE,18-45,united states,US,https://www.snap.com/political-ads/asset/5d465e65a33dbc2e75cc3d1ee31972a3a52300eae90c17845f5abb1760dd0ab2?mediaType=jpg,Online Shoppers,New York,
Pebble Media,1978,1110437,EUR,,Ads & Data,,18+,belgium,"Harensesteenweg 226,Vilvoorde,1800,BE",https://www.snap.com/political-ads/asset/5f9e34bf6adfd7273e3098782cf56c27111eec8143e753aaff96a27b902e68b3?mediaType=mp4,,,
Allegheny County,6850,1092306,USD,,Allegheny County,,17+,united states,US,https://www.snap.com/political-ads/asset/5ad6f35ba1799c59fd4f908e1f860b6bee157956b4a13c25dc43aeee23418b0d?mediaType=mp4,,,
TBWA Canada,1680,1081468,CAD,,ALERT,,17-,canada,"Suite 1900, 10025 - 102A Avenue,Edmonton,T5J 2Z2,CA",https://www.snap.com/political-ads/asset/311b9c745aa6d3a6f7e534a8be68330874768a7f890c2caf4d315f73c0aa595d?mediaType=mp4,,Alberta,
Assemble the Agency,20726,1071636,USD,Medicaid Access,Healthcare Education Project,,18+,united states,US,https://www.snap.com/political-ads/asset/26adb6fc99a5c9bda39be6eb3a077e3657766522e19a036a3a11dbd27d408d9c?mediaType=png,,,
Legalise Cannabis Party,1000,1043889,AUD,,Lagalise Cannabis Australia INC,,18+,australia,"302/183 Macquarie Street,Sydney,2000,AU",https://www.snap.com/political-ads/asset/788b9c2d34abb01880eb4584869740dfdc6e3d2d18d8ee19651ebe3504f24d1c?mediaType=mp4,,"Queensland,New South Wales,Western Australia,Victoria,South Australia,Northern Territory,Tasmania",
Search for Businesses  LLC,6691,1017343,USD,State Measure 50,Riverside County,,18+,united states,US,https://www.snap.com/political-ads/asset/5798eb4688958e69fe51445271c777aabe53c887f543d397131ea947ae350ecf?mediaType=jpg,,,
Nowa Kommunikation AB,58999,1011621,SEK,,Riksdagsförvaltningen,,18-24,sweden,"Södra Hamngatan 35,Göteborg,41114,SE",https://www.snap.com/political-ads/asset/2b8f6cfd1d9bd56a4eb9bcdb16fc07c2e41256e8a73050fd92df4fb91af0f42e?mediaType=mp4,,,
Assemble the Agency,23807,964258,USD,,Sports Betting Alliance,,21+,united states,US,https://www.snap.com/political-ads/asset/25db28e4115db5e0c2325c56c39af3cbe383c316ae744c055fb423677b3b5afd?mediaType=mp4,"Sports Fans,American Football Fans,Arizona Cardinals Fans,Atlanta Falcons Fans,Baltimore Ravens Fans,Buffalo Bills Fans,Carolina Panthers Fans,Chicago Bears Fans,Cincinnati Bengals Fans,Cleveland Browns Fans,Dallas Cowboys Fans,Denver Broncos Fans,Detroit Lions Fans,Green Bay Packers Fans,Houston Texans Fans,Indianapolis Colts Fans,Jacksonville Jaguars Fans,Kansas City Chiefs Fans,Las Vegas Raiders Fans,Los Angeles Chargers Fans,Los Angeles Rams Fans,Miami Dolphins Fans,Minnesota Vikings Fans,New England Patriots Fans,New Orleans Saints Fans,New York Giants Fans,New York Jets Fans,Philadelphia Eagles Fans,Pittsburgh Steelers Fans,San Francisco 49ers Fans,Seattle Seahawks Fans,Tampa Bay Buccaneers Fans,Tennessee Titans Fans,Washington Football Team Fans,Baseball Fans,Basketball Fans,College Basketball Fans,College Football Fans,Cricket Fans,Fight & Wrestling Fans,Golfers,Hockey Fans,Motor Sports Fans,Olympics Enthusiasts,Snow Sport Enthusiasts,Soccer Enthusiasts,Street Sport Enthusiasts,Tennis & Racquet Enthusiasts,Water Sport Enthusiasts,World Cup Enthusiasts,vac_254,vac_255,vac_256,vac_253,vac_246,vac_247,vac_263,vac_249,vac_250,vac_251,vac_252,vac_248,vac_264,vac_245,eSports Enthusiasts,Mobile Gamers - Sports",Ohio,
الهيئة الخيرية الإسلامية العالمية,11671,960614,USD,,الهيئةالخيرية الإسلامية العالمية,,25+,kuwait,"Kuwait,Kuwait,30000,KW",https://www.snap.com/political-ads/asset/dbda48f7b10e2c8e3b252e7cf8fc3b54717d8226acc25597f8f2691ca08e48eb?mediaType=jpg,,,
Choose Life Marketing,5504,954981,USD,,MOA2A,FEMALE,35-,united states,US,https://www.snap.com/political-ads/asset/1dbb7835dfa18d74323c6890098bb4977cda7bf2b2b9da53c20b6d1d43362446?mediaType=png,,Missouri,
Salam For humanity,875,938785,USD,,KEDAMAIAN KEMANUSIAAN BERHAD,,30+,france,MY,https://www.snap.com/political-ads/asset/d408b310ee8ff8e4d7daa1247f9a1dbb7f0a2b9176c5e6da7b65cd20b298de4e?mediaType=mp4,,,
Story Network Foundation,4446,928088,USD,Proposition 50,Courage Campaign Issues,,35-,united states,US,https://www.snap.com/political-ads/asset/0b4105e54244fae23279c64f3ff057cda070ffe67019d6287c58e209e9d75e6a?mediaType=mp4,"Latin Music Fans,Traditional Mexican & Colombian Music Fans",,
Adseo,5754,925357,EUR,,Fellesforbundet,,18+,norway,"Martin Linges Vei 25,Fornebu,1364,NO",https://www.snap.com/political-ads/asset/193acaaf23c17983709f0b1091b6a1ce1f67d34910b288ce842a415fe9d1facc?mediaType=mp4,,,
ACLU of Michigan,7993,914459,USD,,ACLU of Michigan,,26-,united states,US,https://www.snap.com/political-ads/asset/16b0b1ad80ac1b4cefb579359411ac1c8811cf67dc484173b7dc6163579d13de?mediaType=mp4,"Collegiates,High Schoolers,targetsmart_19,targetsmart_21,targetsmart_20,targetsmart_14,targetsmart_16,targetsmart_17",Michigan,
Stories Marketing,4426,900140,USD,,LC Medical,FEMALE,17-38,united states,"4509 Kings Lake Ct,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/88a0085937fe330460cae188065d99f4ae191a5eeed77d372808ac939c81c59b?mediaType=mp4,,,
Stories Marketing,4903,863023,USD,,Life Choices Clinic,FEMALE,17-38,united states,"4509 Kings Lake Ct,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/f7e17a74b932478d4a9f6e893748e9565ebfe947d21f66eec363dc6075a8af06?mediaType=mp4,,,
Stories Marketing,4988,839116,USD,,Choices Pregnancy & Health,FEMALE,17-38,united states,"4509 Kings Lake Court,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/5f1840b1ac3bea8777b8b77b9dfcf8187428d8d0e5942b6f34a2bfa6c4df708f?mediaType=mp4,,,
Blue State Digital,28986,820892,USD,,Mercy Corps,,25+,united states,"101 Avenue of the Americas, 12th Floor,New York,10013,US",https://www.snap.com/political-ads/asset/8fd064eae4c5ca4f1b241a6c6b4a277bf0a80c5539a021159219490f8e092ead?mediaType=mp4,,,
Green & Wood Media Services,13931,801618,USD,,ProgressNow Education,,18-25,united states,"2643 Beaver Avenue, PMB #335,Des Moines,50310,US",https://www.snap.com/political-ads/asset/09beb95705ea5fa71f13623a43a0897decc284955b82bc04b6476975f0c12f72?mediaType=mp4,,,
Choose Life Marketing,1085,783944,USD,,Innervisions Healthcare,FEMALE,30-,united states,US,https://www.snap.com/political-ads/asset/642f3d56c5c0c83f318a2428a9791dbe461b9fabcdf18328b96c3078276e84c7?mediaType=mp4,,,
Stories Marketing,5078,774905,USD,,Finger Lakes Pregnancy Care,FEMALE,17-38,united states,"210 W Green Street,Cortland,14850,US",https://www.snap.com/political-ads/asset/dc8c70ae28e5970dc64faac076cccd06805753226058aeef4c6652fae7577641?mediaType=mp4,,,
Choose Life Marketing,2466,774710,USD,,LaVie Health Clinic,FEMALE,34-,united states,US,https://www.snap.com/political-ads/asset/c8662bb167db2610087290c7e245fea2be43104a653fb6020d85fc37d9a4296b?mediaType=mp4,,,
Stories Marketing,4950,769268,USD,,Human Life Services,FEMALE,18-38,united states,"4509 Kings Lake Court,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/5844f99dd20578982341eb066f402541bc60442457b73d0fabc849f9d358b08c?mediaType=mp4,,,
GMMB  Inc,21000,741478,USD,,Southern Poverty Law Center,,18-40,united states,"3050 K Street,Washington,20007,US",https://www.snap.com/political-ads/asset/49318e001c0f12a86174ea00313e721c28f0ba362ec9dc61cf6d99c03117817f?mediaType=mp4,,"Florida,Georgia,Alabama,Mississippi,Louisiana",
Blueprint Interactive,21120,737162,USD,A Better Wisconsin Together,A Better Wisconsin Together,,18+,united states,"1220 19th Street NW,Washington,20036,US",https://www.snap.com/political-ads/asset/63e5672c9b1f501ccc4a631ebd20785a71ebeec1f26b02d1d52342b190930dea?mediaType=mp4,,,
Trøndelag Arbeiderparti,43606,735588,NOK,Trond Giske,Trøndelag Arbeiderparti,,35-50,norway,NO,https://www.snap.com/political-ads/asset/887bde02785d6a635be9d09f72fe60e3017d8b7aed3f3a9d475d7f4e0180cfb1?mediaType=mp4,,,
Sosialistisk Venstreparti (SV),54996,731522,NOK,,Sosialistisk Venstreparti (SV),,18-35,norway,NO,https://www.snap.com/political-ads/asset/f6d83996f2e2045381d32bbd8f9f2d24099aab927c11ff0094431115750d5241?mediaType=mp4,"Clubbers & Party People,Comics & Animation Fans,Creators,Do-It-Yourselfers,Fashion & Style Gurus,Film & TV Fans,Fitness Enthusiasts,Cooking Enthusiasts,Vegans & Organic Foodies,Fun Trivia & Quiz Fanatics,Mobile Gamers - Strategy,Mobile Gamers - Trivia,Green Living Enthusiasts,Hipsters & Trendsetters,Meme Watchers,Sharp-Dressed Men,Music Fans,News Watchers,Parents & Family-Focused,Philanthropists,Travel Enthusiasts,Women's Lifestyle",Oslo,
Stories Marketing,4018,709158,USD,,Options Women's Center,FEMALE,16-38,united states,"4509 Kings Lake Ct,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/9f1f50f3917dd9faa7220fb906338b7200e9e513a0d364ebdcf08af641b03290?mediaType=mp4,,,
Stories Marketing,4878,703051,USD,Pregnancy Help Center of Rice Lake,Pregnancy Help Center,FEMALE,18+,united states,"4509 Kings Lake Court,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/1cbe81c748768ca18928563014c5eb48564f28f8c0bc4ef87ed1c12f9b969e48?mediaType=mp4,,,
H2F Kommunikationsagentur,989,697208,EUR,,Staatskanzlei des Landes MV,,15-18,germany,"Strandstr. 96,Rostock,18055,DE",https://www.snap.com/political-ads/asset/16cd751ca266671976b1a2def692f6eceed7d5f5c67dcedc7825340997964f3a?mediaType=mp4,,Mecklenburg - Vorpommern,
Mercy USA,15460,675201,USD,,Mercy-USA,,25+,united states,US,https://www.snap.com/political-ads/asset/5591cead80f14a2af5d9b2e64e3f8df1680c96fce51dfd014f5cb2ee598510d7?mediaType=png,,,
UNICEF-Komiteen i Norge,10069,674009,EUR,,Unicef-Komiteen i Norge,,18+,norway,"Sandakerveien 130,Oslo,0484,NO",https://www.snap.com/political-ads/asset/f4f2f71f0997783b95f04c03ceb83801fcb6b82e5782c2b77fbda6303f32949f?mediaType=mp4,,,
Helping Hand USA,11670,672446,USD,,Helping Hand USA Self Service,,18+,united states,US,https://www.snap.com/political-ads/asset/ce574c2344b87958e4bf3d036a17b6756d6b62a5274f594a5ab29f9a7678a2c9?mediaType=png,,,
MediaCom AS,28050,658748,NOK,,Forsvaret,,18+,norway,"Kongens gate 6, Postboks 740 Sentrum,Oslo,0105,NO",https://www.snap.com/political-ads/asset/08e0b44ec63fa888001da0bb6b66511e0f90578b64e99eb3e65abc157cc4b2fd?mediaType=jpeg,,,
Stik store,56,640357,USD,,Saqia Al Khair,,20+,oman,SA,https://www.snap.com/political-ads/asset/ec884e37cded89d4a57c8c8367bdb803e2503aadb9df3e11f27fce7d7b67c02d?mediaType=mp4,,,
Choose Life Marketing,1273,637503,USD,,The Open Door,FEMALE,,united states,US,https://www.snap.com/political-ads/asset/d490f454d256dfd67b71c22ae0746ff9e94b4c470795971a6bc993a0c1677979?mediaType=mp4,,,
Duty and Honor,18625,630212,USD,,Duty and Honor,,18+,united states,US,https://www.snap.com/political-ads/asset/a75cd3c3808351531f178b4f5e4898e792ab1956fec13dae0d0d7d92bf44ff58?mediaType=mp4,,Georgia,"Alabama,Florida,North Carolina,South Carolina,Tennessee"
Turnout Activism Inc.,3354,613043,USD,,Turnout Activism Inc.,,16-29,united states,"35 Walden St #3g,Cambridge,02140,US",https://www.snap.com/political-ads/asset/c7ec81b188b38458166e8b56c8bce666c3f3a64fe93efea56793f3905c21ef50?mediaType=MOV,"Crypto Enthusiasts,Do-It-Yourselfers,Investors & Entrepreneurs,Hipsters & Trendsetters,Money Minders,Philanthropists,Wellness & Healthy Lifestyle","Arizona,Nevada,Wisconsin,Michigan,Ohio,Pennsylvania,Georgia,North Carolina,Texas,Florida",
GK.Test,13680,608183,NOK,,Kistefos AS,MALE,18-35,norway,"Jorcks Passage 1A, 3. sal,København k,1162,DK",https://www.snap.com/political-ads/asset/35b66a26c8348d74395f89e28ff64237255cdeb3bc720356079282d09a653b0a?mediaType=mp4,,,
Clearoute Inc.,9370,608039,CAD,,Humaniti,,21+,canada,CA,https://www.snap.com/political-ads/asset/6a23f9467c5d2a9b2913f19f3a4060351e0a9cba0e9d34f554f81f5b76f637d4?mediaType=mp4,Philanthropists,,
Norges Rode Kors,28712,604092,NOK,,Norges Røde Kors,,30+,norway,"Pilestredet 28,Oslo,0166,NO",https://www.snap.com/political-ads/asset/0da00a6312844e0c639d205e9b6aa6e7639d4b439eb7a58dfb518ad1496b4eff?mediaType=mp4,,,
Gambit Strategies,11797,600588,USD,,Echo Effect,,18+,united states,"2939 Van Ness St NW #1006,Washington,20008,US",https://www.snap.com/political-ads/asset/f10bdcb0b70d09245580da9683c094dcfdd9a47c24bede19ff01624a95dd73ca?mediaType=mp4,,North Carolina,"Georgia,South Carolina,Tennessee,Virginia"
Chong and Koster,7082,591593,USD,,Women's Health Center of Marylan,,18-24,united states,"1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",https://www.snap.com/political-ads/asset/36bcfcc731b4e91a305c1f3717bea5bdecb9158bfe1ad5d72ea516bcc2cc1313?mediaType=mp4,"Advocates & Activists,Philanthropists",,Ohio
Unified,5914,590977,USD,,Cleveland Rape Crisis Center,,18+,united states,"20880 STONE OAK PKWY,SAN ANTONIO,78258,US",https://www.snap.com/political-ads/asset/2d8b348ab931a7de811bb50a42ff0d8ca4be5240dbcc146a7869aca3374411bb?mediaType=mp4,,,
Bully Pulpit Interactive,9599,579243,USD,,Environmental Defense Fund,,25+,,"1445 New York Ave NW,Washington,20005,US",https://www.snap.com/political-ads/asset/5cc8e2fc724f1716ac66cb97ee0bc5633f49f435eae460312105316bcaa8f4da?mediaType=mp4,,,
RH Partners,3483,575911,GBP,,Devon County Council,,18-40,united kingdom,"Richmond Court, Emperor Way,Exeter,EX1 3QS,GB",https://www.snap.com/political-ads/asset/dcd4fc30cf486b6eea6ae8ebb6c5ca6009832f7ea20d17784656be4d60cb9a2c?mediaType=mp4,,Devon,
الحياة الخيرية,12621,575904,USD,,Alhyat charity,,20+,kuwait,KW,https://www.snap.com/political-ads/asset/51951687f3ebd35f6f04015ad29e9cfc378452cf29d4e9aba803971f87b22366?mediaType=mp4,,,
باكستان,3498,575575,USD,,جمعية تكوين,,20+,kuwait,"الرقة ق1 ش19 م364,الرقة,27200,KW",https://www.snap.com/political-ads/asset/a6ace6dd16d47367513bab6bee7d2f82c360e403e7fdd3c704bdbac85eb679fc?mediaType=mp4,,"Al Ahmadi,Mubarak Al Kabir,Al Farwaniyah,Hawalli,Al Kuwayt,Al Jahrah",
More Fresh Thought Ltd,996,570938,EUR,,HSE Ireland,FEMALE,18-35,ireland,"3 Vernon Mews,Vernon Avenue,D03N7F6,IE",https://www.snap.com/political-ads/asset/815ece6457138ecf82d69d134d06cd9b2b4c9e2d2d0146a70c5cfda56f95085a?mediaType=mp4,,,
Tr&oslash;ndelag Sosialistiske Venstreparti,9892,539169,NOK,Stortingsvalget,Trøndelag SV,,18+,norway,NO,https://www.snap.com/political-ads/asset/c117570165380e114183aefa7e98b105a3afd9ae6ee821b9ad48411262aa100c?mediaType=mp4,,,
Stories Marketing,2465,528329,USD,,Crossroads Pregnancy Clinic,FEMALE,17-38,united states,"4509 Kings Lake Ct,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/2f21b2aabbe3b580121efac0fecdf711905fd0421dedebe254ee04bff76cc0d6?mediaType=mp4,,,
Rahma Worldwide,8433,523626,USD,,Rahma Worldwide Self Service,,20+,united states,US,https://www.snap.com/political-ads/asset/c42252173d4c5a745aec5d83e85ccd447fa9d6a3ad38edd1db59aefd577e4a86?mediaType=jpg,Philanthropists,,
Corsair Campaigns,9922,518575,USD,,Georgia Conservation Voters,,18+,united states,US,https://www.snap.com/political-ads/asset/4e2f48234e424a55ddd83973b15b8b8af4cc8f9fb04e33d9fed3a49f2dd65ae6?mediaType=mp4,,,
Stories Marketing,5261,492066,USD,Reliance Center,Reliance Center,FEMALE,16-45,united states,"4509 Kings Lake Ct,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/1eb6e399c125ddf585bc244b7bf35aea58d671aa25a384866b1e850fb1636f70?mediaType=mp4,,,
Etienne & Etienne Sàrl,742,484902,EUR,2025 CCIG STORY SNAPCHAT lancement,CCIG,,18+,switzerland,CH,https://www.snap.com/political-ads/asset/a69cfca6efbc36e97d902b4937ea3827ab42fa32326a828a2be86a6500b6949a?mediaType=mp4,,Geneve,
NON &agrave; l'IN180,728,473859,EUR,,Chambre Genevoise Immobilière,,18-35,switzerland,CH,https://www.snap.com/political-ads/asset/d03647b2264d859a356d21970142f2ef3bd2fbb4e80f970710f1f0dcc89fa9bf?mediaType=mp4,,Geneve,
Stories Marketing,2935,465804,USD,,A Better Choice,FEMALE,17-38,united states,"4509 Kings Lake Ct,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/2e956a9259b12920b581b90dd0f12644fef0a5c359bdb365b50361b6e5910451?mediaType=mp4,,,
Ad Elements,1035,465046,USD,Life Choices Center,Life Choices Center,FEMALE,30-,united states,US,https://www.snap.com/political-ads/asset/cbebaed6f733242e7c5272b686dbfb3e527da7797a4fa892d0d5a9997957f032?mediaType=jpg,,,
Avidly,832,464723,EUR,,NuoriEspoo,,18-,finland,"Konepajankuja 1,Helsinki,00530,FI",https://www.snap.com/political-ads/asset/a20f9d9c758f7197e612f77e9cee17c535b350777df3d163b5897954e539b249?mediaType=mp4,,,
Powers Interactive Digital,3855,464622,USD,Abigail Spanberger for Governor,United Association,,18+,united states,US,https://www.snap.com/political-ads/asset/27babd59d3bc521622434d3787f88653880cd8824753285dc99623f8bdeb0174?mediaType=mp4,,Virginia,
Rælingen kommune,6998,459028,NOK,,Rælingen kommune,,,norway,"Postboks 100,Fjerdingby,2025,NO",https://www.snap.com/political-ads/asset/11e84682cc55463f7aa0f46d066fd78fb8543bcc0d357a04adf09e4c2dfac1ae?mediaType=mp4,,,
Stories Marketing,2581,423884,USD,,The Hope Center,FEMALE,18+,united states,"4509 Kings Lake Ct,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/70d039d5bdf342260253c615263c439896e487e916eba96edff79470c792a212?mediaType=mp4,,,
Marketing Clinic,1015,398068,EUR,,WWF Suomi,,17-,finland,"Pursimiehenkatu 31 B 303,Helsinki,00150,FI",https://www.snap.com/political-ads/asset/0ed034391bdc332bb6ee035361cea08f6fbe4692456681976d060e523abe1bad?mediaType=mp4,,,
Stavanger kommune,13546,395197,NOK,,Stavanger kommune,,,norway,"Olav Kyrres gate 21,Stavanger,4005,NO",https://www.snap.com/political-ads/asset/eaf773e7dc3bb508bf1a1500a96cc059bb436c59da2e2b6c1a1f7825f8fe1f81?mediaType=mp4,,,
Syrian American Medical Society,6618,393739,USD,,Syrian American Medical Society,,24+,united states,"1012 14th Street, NW Ste 910,Washington ,20005,US",https://www.snap.com/political-ads/asset/05f04c3e37ede7e384d0508f9950fa1350d57d08006f9eabc60575c1e40c5dd6?mediaType=jpg,"Advocates & Activists,Philanthropists",,
Die Grünen Steiermark,1759,391160,EUR,,Die Grünen Steiermark,,18+,austria,AT,https://www.snap.com/political-ads/asset/c71497061c23c30932f2d98f23d942e6877ca407e0ecc3857f7e73c8f52c6cf9?mediaType=mp4,,,
Stories Marketing,2536,387823,USD,First Step Womens Center,First Step Women's Center,FEMALE,17+,united states,"4509 Kings Lake Court,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/9bf8ab703de786651b9271fac360d4facb2e41d0bc1b26baf23a61b0b271343a?mediaType=mp4,,,
Natural Resources Defense Council,2664,386318,USD,,Natural Resources Defense Counci,,18+,united states,"40 W 20th Street,New York,10011,US",https://www.snap.com/political-ads/asset/9d1d421a98f8b0f9c2d4f26deb018092968d638d9a99b4231b43aeffbd5b3115?mediaType=mp4,,,
Red Edge LLC,21742,385891,USD,,NSSF,FEMALE,25-49,united states,"2300 Clarendon Blvd,Arlington,22201,US",https://www.snap.com/political-ads/asset/ed617c658cdd06d0e847d7b2b72bfc86d31e6a774aa60c72d4f94235744104d1?mediaType=mp4,,"District of Columbia,Virginia,Maryland,Arizona,Georgia,North Carolina,Colorado,Pennsylvania,Michigan,Maine",
