OrganizationName,Spend,Impressions,Currency Codes,CandidateBallotInformation,PayingAdvertiserNames,Genders,AgeBrackets,CountryCodes,BillingAddresses,CreativeUrls,Interests,Regions (Included),Regions (Excluded)
Stories Marketing,4460,322133,USD,We do not provide free abortion services,PRC Medical Clinic,FEMALE,18-38,united states,"4509 Kings Lake Ct,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/0286809b89ddc65213aef59264089bcea8a0aef2826581f9ebe982a04a574a06?mediaType=mp4,,,
Choose Life Marketing,1874,318315,USD,,The Open Door,FEMALE,30-,united states,US,https://www.snap.com/political-ads/asset/186b780ad74392f4594fbaff698fa0b4af53255aa64ae7c3244423d0b7b4b847?mediaType=mp4,,,
Yuehlia,1473,318313,USD,Hamad Alolayan,Hamad Alolayan,,21+,kuwait,KW,https://www.snap.com/political-ads/asset/5f13dbf2ec6fbcfa6debcf0601f3e7fef3db268acaf5db4e2d18da8869cc556b?mediaType=mp4,,,
Middle Seat Consulting  LLC,5099,316977,USD,,Forward Montana Voter Fund,,18-34,united states,"Po Box 21600,Washington,20009,US",https://www.snap.com/political-ads/asset/3f2f5657bcd245f16678b0452b805570d6fb841c10332e07ab105f80707e7966?mediaType=mp4,,Montana,
Digital Media Services FZ-LLC,601,313677,USD,Thamer Alabdaly,Dr.Thamer Alabdaly,,18+,kuwait,"Media City, Knowledge Village, Choueiri Group Building,Dubai ,251589 - Dubai - U.A.E,AE",https://www.snap.com/political-ads/asset/86b1f6849111b17792dad10e1e91e6551f8bac86b27109bf0d487c1669a2c25f?mediaType=mp4,,"Al Jahrah,Al Farwaniyah",
Anti-Defamation League,5486,312050,USD,,ADL,,23-54,united states,US,https://www.snap.com/political-ads/asset/76018095b24f1f1249de8c835b5681f206adc1e73e160e59956fce824638d21a?mediaType=mp4,"Collegiates,Parents & Family-Focused,Arts & Culture Mavens,Political News Watchers",,
digital/organizing,1886,309101,EUR,Protestbrief Gold,KKV,,18+,switzerland,CH,https://www.snap.com/political-ads/asset/dc0f63932f483dc2acf2f21287a931e9dc5aa59b8467324ef9e4e524c69c702d?mediaType=mp4,,,
Panowatch  LLC,4800,308337,USD,,Montana Conservation Voters,,18-25,united states,"8207 Taunton Pl,West Springfield,22152,US",https://www.snap.com/political-ads/asset/ae71fabe10d61c4558e853a2dbe2aa5f2c6035533e199e86b4d8a855c7776f43?mediaType=mp4,"Political News Watchers,Outdoor & Nature Enthusiasts,Adventure Seekers,Green Living Enthusiasts,Wellness & Healthy Lifestyle",,
Igor Philtjens,316,298714,EUR,,Igor Philtjens,,18+,belgium,BE,https://www.snap.com/political-ads/asset/596cceedfc68224009168bd356dd6c3a3377572d46bffbff2a92784593fd0ded?mediaType=mp4,"Political News Watchers,Business News Watchers",Limburg,
KUC Media,291,296943,USD,,Majed ALmutairi,,,kuwait,KW,https://www.snap.com/political-ads/asset/1d98506e32b0f6bbbdd65145936a88a3c6892029c5c66231d0466afa6ce37b35?mediaType=mp4,,,
Blueprint Interactive,6370,289639,USD,Hillary Scholten,Scholten for Congress,,18-35,united states,"1220 19th Street NW,Washington,20036,US",https://www.snap.com/political-ads/asset/41524849818a6e3a470f88a150691efb2cfe21b600a26a7a4759cb7a50f166ca?mediaType=mp4,"targetsmart_02,targetsmart_01,targetsmart_05,targetsmart_06,targetsmart_03,targetsmart_08,targetsmart_19,targetsmart_20",,
جمعية الحكمة الكويتية الخيرية,2279,285594,USD,,جمعية الحكمة الكويتية الخيرية,,18+,kuwait,"306,الفنيطيس,00965,KW",https://www.snap.com/political-ads/asset/decc192c562a1ba0350ea49a01880e1846d6d25be70b6e965302a294d608aea1?mediaType=mp4,,,
Blue Sky Waukesha,3748,282264,USD,,"Blue Sky Waukesha, Inc.",,18+,united states,US,https://www.snap.com/political-ads/asset/b987e3f2bcc632de9bcf039d60f23c8a5e23db6ab49cb9d2737ad6d98ab5ac49?mediaType=mp4,,,
The New Media Firm,2451,281574,USD,,M.A.E,,18+,united states,"1730 Rhode Island Ave, NW Ste 213,Washington,20036,US",https://www.snap.com/political-ads/asset/1f0f5286d402f0fec5c66670e78fb622213ba08a04691fd3381dd6dbb5895a96?mediaType=mp4,"Back To School Buyers,Back To School Buyers - Education,Back To School Buyers - Office School Supply Stores",Mississippi,
Stories Marketing,3317,280343,USD,Options Now,Options Now,FEMALE,17+,united states,"4509 Kings Lake Court,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/c84cf637bf26b56b1bcbe3c0c24a650a7db65a2794cf522afc389ae7727c6140?mediaType=mp4,,,
Ethos Campaigns LLC,1660,278586,USD,Allie Phillips,Allie Phillips for Change,,18+,united states,US,https://www.snap.com/political-ads/asset/5c3bf3703ba37af7b80cbac70fce9a1b211789e3c678c7bc071b5ffe5f674195?mediaType=mp4,"Advocates & Activists,targetsmart_02,targetsmart_03,targetsmart_23",,
Digital Media Services FZ-LLC,2073,277523,USD,,Al Najat Charity,,25+,kuwait,"Media City, Knowledge Village, Choueiri Group Building,Dubai ,251589 - Dubai - U.A.E,AE",https://www.snap.com/political-ads/asset/7097f8e27554a812c55829e7170351dde15776943c37e095782c17d6800a776c?mediaType=mp4,,,
alihsancharity,388,275238,USD,,Al ihsan charity Association,,20+,united arab emirates,AE,https://www.snap.com/political-ads/asset/4fb4c7d247e97ad12f9d3e0fc26f8d0c5fe9809c62c700b2d3541ccbe457f112?mediaType=mp4,,,
Chong and Koster,7997,275170,USD,,Amplify Georgia,,18-44,united states,"1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",https://www.snap.com/political-ads/asset/4cacc4203cc6888b90c41477fa758648eb49fa74d8b07d3768649b2ac55edf84?mediaType=mp4,,Georgia,
ICON MEDIA,941,274493,USD,,Abdullah knderi our client,,20+,kuwait,KW,https://www.snap.com/political-ads/asset/515ae528928fe72fcd6a25c124b3f14fe82cd01a69645ec166765d26ed6fd7c1?mediaType=jpeg,,,
Media Link  Inc.,3610,273609,USD,General Primary Election Rock Island County Ill,Rock Island County Clerk,,18+,united states,"1902 17th Street,Rock Island,61201,US",https://www.snap.com/political-ads/asset/fd62d783d2055aa35fb54364def492e2028524a15a259ace6ae56d92b98d6940?mediaType=jpg,,,Iowa
Radio-Canada,2941,270089,CAD,,Radio-Canada,,35+,canada,"1400 BOUL RENÉ LÉVESQUE E,MONTRÉAL,H2L 2M2,CA",https://www.snap.com/political-ads/asset/2f1e4cb639f75c6c182e7975bee35681a47975fb892c1a670e6f9b9a41468a23?mediaType=mp4,,New Brunswick,
Thamer 2022,408,269807,USD,Thamer Campaign,Thamer Campaign,,,kuwait,KW,https://www.snap.com/political-ads/asset/c45612d97feb85b5204870120957454e02fa93cd36d0347a1ad3822036753a8a?mediaType=mp4,,,
80 000 Hours - Effective Ventures Foundation US,3971,269164,USD,None,Effective Ventures Foundation US,,18-35,australia,"Third Floor, 20 Old Bailey,London,EC4M 7AN,GB",https://www.snap.com/political-ads/asset/b4b5cbf35107cef6afdd24e13b853ee9a9c0021cabfcf91d63de972e88bcff9c?mediaType=mp4,Collegiates,,
Red Horse Strategies,6987,257809,USD,Vote Early,Working Families Power,,18+,united states,US,https://www.snap.com/political-ads/asset/15f0f40b6ad6556aa82886496257b4f821d059f9ae115a08eda0d73c02fc4b32?mediaType=mp4,,,
Techne Media,5846,256473,USD,Tammy Baldwin,Screaming Eagle PAC,,18-34,united states,US,https://www.snap.com/political-ads/asset/489be49f404a06bf1505d9af79254728360ddd5f652518d451bec713b108b216?mediaType=mp4,"i360_07,i360_22",Wisconsin,
Blue State Digital,2157,254952,USD,Ayanna Pressley,Ayanna Pressley,,18-35,united states,"101 Avenue of the Americas, 12th Floor,New York,10013,US",https://www.snap.com/political-ads/asset/c44cec1006f0180e3ed48428dec9da778750e8c6b8cef10e3c5d450bb92d896a?mediaType=mp4,"Advocates & Activists,Green Living Enthusiasts",,
Indiana Citizen Education Foundation Inc.,9530,252402,USD,Register to Vote,Indiana Citizen,,18-29,united states,"3544 Clearwater Circle,Indianapolis,46240,US",https://www.snap.com/political-ads/asset/9511eb43f3ab532ca134c7f65265ebe936ed8ee6748a379fe55c942fc497ba9d?mediaType=mp4,,Indiana,
سورس ميديا,261,250379,USD,Osama AlZaid,Osama Al-Zaid,,18+,kuwait,KW,https://www.snap.com/political-ads/asset/4e1f8bfe6e256fd251c88511edbe9e97d6e535df59964f3ee32c041008c09269?mediaType=mp4,,,
Priorities USA,3348,248433,USD,,The Voter Project and Comms2,FEMALE,18-44,united states,US,https://www.snap.com/political-ads/asset/c4cb4eb5df78692e39b8f03a468652f97437bfc50eadf7af9ff45a0cea7360d5?mediaType=mp4,,Pennsylvania,
values.media,2078,245880,EUR,,Médecins du Monde France,,35+,france,"18 rue oberkampf,PARIS,75011,FR",https://www.snap.com/political-ads/asset/5d406eed143b10d32d3714e7d856b94a62387a3152b360e98b3ae7538421e7ef?mediaType=mp4,,,
Priorities USA,3115,244078,USD,,RFA & Priorities USA,FEMALE,18-34,united states,US,https://www.snap.com/political-ads/asset/087b89282b75e2176f40195cb597ee0d35dc72114fe7ba5a0275fe57a6f4a062?mediaType=mp4,,,
Saguaro Strategies LLC,1256,243787,USD,Yes on 123,Tempe Together,,18-30,united states,US,https://www.snap.com/political-ads/asset/8c6a7667e685f9561cb3dd2f7d7300bb4da33524ac3681df71d2488ea186366a?mediaType=mp4,,,
ADB,2688,243001,USD,,Ari Bradshaw for Arizona,,18+,united states,US,https://www.snap.com/political-ads/asset/cd0cdde51b76a2272b52c914b87920dcb581da545d000ebe2c00cd1cee81a7a2?mediaType=jpg,,,
DrBaderalmulla,700,242374,USD,DrBaderalmulla,DrBaderalmulla,,21+,kuwait,KW,https://www.snap.com/political-ads/asset/265c89a738e911bccb1da1b6a468ed858a37fae4666e38b2e0a138b9b4a86ef5?mediaType=jpeg,,Al Kuwayt,
FlexPoint Media Inc,1800,240803,USD,Tom Barrett,Tom Barrett for Congress,,18-25,united states,US,https://www.snap.com/political-ads/asset/85fbdedf1393e6cde8b76b06b270380e4090efaaaf00515849a9e0d50ebe08de?mediaType=mp4,,,
NicoPAC,1559,240262,USD,,NicoPAC,,18+,united states,US,https://www.snap.com/political-ads/asset/9ba3cd7a04002cf99daf46765ec2def8488b91f28d40fad664e2f2ae0b4bc3c9?mediaType=jpg,,,
Omnicom Media Group (Australia) Pty Ltd,2996,240064,AUD,,Omnicom Media Group,,18+,australia,"32 Pyrmont Bridge Road Pyrmont NSW 2009 PO Box 66, Pyrmont NSW 2009,,,Sydney,2009,AU",https://www.snap.com/political-ads/asset/3edca158729d0b84c62284457f5f44a26138d1d1e98c05adc478bd49c1a305c3?mediaType=mp4,,,
ReachLocal,3044,234517,USD,,ACLU of Michigan,FEMALE,18-24,united states,"21700 Oxnard St #1600,Woodlands Hills,91367,US",https://www.snap.com/political-ads/asset/1c5701aec1afaacaa892961564b29a7577c3cbb10abee52f39c5a523a1ccf3a4?mediaType=png,,,
Metre,3072,233923,USD,,Hennepin County,,18+,united states,US,https://www.snap.com/political-ads/asset/2de466bbe2624ed22c23445605967d187335947a2ed4f168b8a02e5fc092e732?mediaType=mp4,,,
Hot & Toxic,5548,231953,USD,,Hot & Toxic,,18+,,US,https://www.snap.com/political-ads/asset/722119f4421feff421f694f3e524ebd84cda86b6e8963dd8ce18422f5d309645?mediaType=mp4,,,
AR Liberty,350,231600,USD,,Arkansans for Limited Government,FEMALE,18+,united states,US,https://www.snap.com/political-ads/asset/4ef9c6bd77a8740679e35a0bac7aa3f36a71107ff4ecbe88c9684e141dff9feb?mediaType=mp4,,Arkansas,
Mantra Media Group LLC,3050,231156,USD,,UnidosUS Action Fund Inc.,,18+,,US,https://www.snap.com/political-ads/asset/c9a841eb724f1643408b8f27948d6580c5cdbe702d1d9871b05c9079acb6972e?mediaType=jpeg,,,
Majority Strategies,1393,226921,USD,Committee to Elect Joe Emrick,Friends of Craig Williams,,18+,united states,US,https://www.snap.com/political-ads/asset/be369ee8edebcc72b93949c829f12f2532330bf8c0a9f2b33c66ee12b719bdfb?mediaType=jpg,,,
Saguaro Strategies LLC,2986,221928,USD,Bob Karp,Bob Karp,,18-30,united states,US,https://www.snap.com/political-ads/asset/9d9d2096c13d9dabe0aa5fd4475ba732851494358808d9d60d8162caf5fd8e26?mediaType=mp4,,,
Stories Marketing,2331,221248,USD,We do not provide abortion services,Life Choices Clinic,FEMALE,18+,united states,"4509 Kings Lake Ct,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/7facf1e767df2878285c21f90f4dae11db75d365fec5c4019f0b43fdb1d11f7c?mediaType=mp4,,,
BCom Solutions,2501,214795,USD,Cass County Solar,NextEra Energy Resources,,18+,united states,"919 Central Ave,Auburn,68305,US",https://www.snap.com/political-ads/asset/506f5d2c197005d3c03064c00af544537cbe27737634b309d64205d73079bfa7?mediaType=mp4,,,
Data Sciences,6069,213563,CAD,,Liberal Party of Canada,,18+,canada,"423 rue St-Nicolas suite 400,Montreal,H2Y2P4,CA",https://www.snap.com/political-ads/asset/77115b8aebdd03d2939c805c540ddcfea82d531993dca24b4e9b23c0408c04ea?mediaType=mp4,,,
Bonshaw Media,3596,209177,CAD,,Elections NB,,19+,canada,"300 Carlton Street,Winnipeg,R3B2K6,CA",https://www.snap.com/political-ads/asset/0b6d048afc5cfb66b442cdce13a051b13af34ba5ccef92e858d16cd42e82654a?mediaType=mp4,,New Brunswick,
Stories Marketing,2229,208772,USD,We do not provide free abortion services,Human Life Services,FEMALE,17+,united states,"4509 Kings Lake Court,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/e4e772a0edf20d0db3da5ecdc043e0e65c9c6e96f4c105c96d11041eaeb11c84?mediaType=mp4,,,
KYAAN CO,734,207844,USD,,Faisal abdulaziz Al-Masoud,,18+,kuwait,KW,https://www.snap.com/political-ads/asset/6df335984cc6c99bbb73ae4799dfdad34c7313952865601e476bfd69238fd43f?mediaType=mp4,,,
UNICEF-Komiteen i Norge,3127,205175,EUR,,Unicef-Komiteen i Norge,,35+,norway,"Sandakerveien 130,Oslo,0484,NO",https://www.snap.com/political-ads/asset/93f99bfdc4395076bba8d00bc65cf4adb1f285fef1015b82a96540862c7f3d36?mediaType=mp4,,,
Nyheter365,9923,204218,SEK,,nyheter365 AB,,18+,sweden,"Birger Jarlsgatan 43,Stockholm,11145,SE",https://www.snap.com/political-ads/asset/b4a23cccc1979571ec372a860926d06de10249b44eeee43d91f075172cca8157?mediaType=mp4,,,
BCom Solutions,2457,203086,USD,Next Era Energy,Next Era Energy Resources,,18+,united states,"919 Central Ave,Auburn,68305,US",https://www.snap.com/political-ads/asset/e731ff9bbd76d14833a44a076bfab426e0588962a127edd1fe21c062508976ce?mediaType=png,,,
Stories Marketing,2225,199747,USD,We do not provide free abortion services,Aspire Women's Center,FEMALE,18-35,united states,"4509 Kings Lake Ct,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/2e827c9220ec59e505de7e3d2f077aa694ef852e7b1240ef70a6af6e34cb25fa?mediaType=mp4,Wellness & Healthy Lifestyle,,
om2024 new,723,199321,USD,,نواف بهيش العازمي,,21+,kuwait,KW,https://www.snap.com/political-ads/asset/5f2f5633a6829e895e576d5cda3ec56ee4f877cc773cf40e18f2d3fd29ff5d1a?mediaType=mp4,,,
WKQ Media LLC,1170,199174,USD,C3 Voter Education,Michigan Voices,FEMALE,18+,united states,"1502 Kearny St NE,Washington,20017,US",https://www.snap.com/political-ads/asset/94a905601134db602146f2e14490a11bbf7a111e293f6c3b46770c75f8641aa6?mediaType=mp4,,,
Dale For Sixteenth,1099,194837,USD,Dale Smith,Dale Smith Jr,,,united states,US,https://www.snap.com/political-ads/asset/193b40ab5bc90f8d2c389e1e4bec11f215a1ed12464481eba581a65a2b285a0a?mediaType=mp4;https://www.snap.com/political-ads/asset/0047922de2ed3971da70af50d8d12f8ea695d7d5b422f5771b479972d910147d?mediaType=mp4;https://www.snap.com/political-ads/asset/0df911739fb6555bbca4bdfdd40e4cfd2265a06f38950f0673b6f56a0ce6299e?mediaType=mp4,,,
Progress North Carolina,1849,194805,USD,,Progress North Carolina,,18-25,united states,US,https://www.snap.com/political-ads/asset/2041ce03212a0789fe054cc294a3c6196345ab77a2abe57044c3fee062b13382?mediaType=mp4,,,
Europa Direkt Vasteras,11027,192561,SEK,EU-val,Västerås stad,,18+,sweden,SE,https://www.snap.com/political-ads/asset/2e8e7e0b1608539bc09dee679760d06a7f0aebbaf1b3cd69b6ac312b97112c1a?mediaType=mp4,,,
Stories Marketing,2528,191966,USD,Essential Pregnancy Services,Essential Pregnancy Services,FEMALE,18+,united states,"4509 Kings Lake Ct,Chattanooga,37416,US",https://www.snap.com/political-ads/asset/5ae2c34106d802efdefbd7ff41bfb43c89908e200ab4be46b69ea2dc00ae69b7?mediaType=mp4,,,
Dreams In Action NM,1132,186051,USD,Beau Sandoval for Sandoval County Commission D2,Energize NM,,18+,united states,US,https://www.snap.com/political-ads/asset/7b4d1114077305201a20e99fd83c2a98aae085bfcd5fd415d5908628a2dd35f9?mediaType=mp4,,,
Wild Montana,3994,182267,USD,,Wild Montana,,18+,united states,"80 S Warren St.,Helena,59601,US",https://www.snap.com/political-ads/asset/f8ffcccff4a04a11017480df12a24f4464c7ce6140369c575adcbe1a73638fcf?mediaType=jpeg,,Montana,
Progressive Century Project,5439,181496,USD,,Progressive Century Project,,18-34,united states,US,https://www.snap.com/political-ads/asset/c56372875e5d22bc53d0dc210669a268d800748f974762457eaf04aa4951ac46?mediaType=mp4,i360_07,Wisconsin,
Voters of Tomorrow Action  Inc.,860,181234,USD,voter registration,"Voters of Tomorrow Action, Inc.",,18-29,united states,US,https://www.snap.com/political-ads/asset/e3d00b25fd9f6489888fac8fd760136f941b450d657323a2defcb4078fd1761a?mediaType=png,,,
Semilla Strategies LLC,1996,181149,USD,New Mexico Paid Family and Medical Leave Act,American Heart Association,,18+,united states,"737 Georgia St SE,Albuquerque,87108,US",https://www.snap.com/political-ads/asset/4ab8bea81a824403d717314919a01eac13a0f5258b2246c6dc1af5808e2b40ff?mediaType=mp4,Advocates & Activists,New Mexico,
Melvær&Co,3721,175991,NOK,,Rogaland Fylkeskommune,,15-17,norway,"Ryfylkegata 9,Stavanger,4014,NO",https://www.snap.com/political-ads/asset/ede3743fc08da80dae9020be96b708b64cdaf9a616c698cb4c0c556e23a818ec?mediaType=mp4,,Rogaland,
عايض أبو خوصه,213,175867,USD,,عايض أبو خوصه,FEMALE,22+,kuwait,"18,ahmadi,13007,KW",https://www.snap.com/political-ads/asset/db2d655ecee930b1e9d2a261da7cfb66a37947e63432419f1be4133319a2b016?mediaType=jpeg,,"Mubarak Al Kabir,Al Ahmadi",
fahad,662,175516,USD,,الدكتور خالد شخير المطيري,,21+,kuwait,KW,https://www.snap.com/political-ads/asset/538a097d39d079b6fea619714b5d7b2c841313292d4956ab803ea6f825c2f26e?mediaType=mp4,,,
Planned Parenthood Keystone,3725,173919,USD,GOTV,Planned Parenthood Keystone,,18+,,"610 Louis Drive, STE 300,Warminster,18974,US",https://www.snap.com/political-ads/asset/935d795bd4e002d55731540528505c9042b2f6354a5a018dd506bd44c455f4e3?mediaType=mp4,,,
American Civil Liberties Union  Inc.,3069,173491,USD,,American Civil Liberties Union,,18+,united states,"125 Broad St., 18th Floor,New York,10004,US",https://www.snap.com/political-ads/asset/d6ee2ba72b135fd1c3567afbfe178ca744ad7a67975e300b2ac0f75f06f26b71?mediaType=jpeg,"Political News Watchers,targetsmart_23,targetsmart_22,targetsmart_18",,
Optimize Advertising and marketing company LLC,1040,173314,USD,,عبدالله عبدالوهاب طاهر الحرز,,20+,kuwait,"ahmed aljaber street, tameem tower, floor 7,sharq, Kuwait city,13046,KW",https://www.snap.com/political-ads/asset/355fb86f20120aec047f6784ec14726611e9a3bb19074f55748fabdc94afdd41?mediaType=mp4,"Beauty Mavens,Candy & Sweets Lovers,Celebrity News Watchers,Clubbers & Party People,Concert & Festival Goers,Cosmetics Shoppers,Department Store Shoppers,Discount & Thrifty Shoppers,Fashion & Style Gurus,Hipsters & Trendsetters,Investors & Entrepreneurs,Jewelry & Watch Shoppers,Luxury Shoppers,Online Shoppers,Parents & Family-Focused,Political News Watchers,Shopping Mall Shoppers",,
Blueprint Interactive,5522,172961,USD,,Fair Future NC,,18+,united states,"1220 19th Street NW,Washington,20036,US",https://www.snap.com/political-ads/asset/e85a82ad8b4745228b7821db32756a012b44f12938059bee7850931e533de085?mediaType=mp4,"Hip-Hop Music Fans,Soul & R&B Fans,Sneakerheads",,
Flokk,6712,172270,NOK,,Handel og kontor Norge,,18+,norway,"Holmenveien 20,Oslo,0374,NO",https://www.snap.com/political-ads/asset/74344ac6cdfc8c01af9e42e6213054c6db74004f8fdd8dfd07171be0c6b93142?mediaType=mp4,,Oslo,
mv digital group,2119,169822,USD,Matt Jenkins,Matt Jenkins for Congress,,18-40,united states,"One, World Trade Center ,new york,10007,US",https://www.snap.com/political-ads/asset/cb52b1a74afe25b339c1b8e26d07f37ce108641a87b824e7e067b5dca7c8d8c7?mediaType=mp4,,New Jersey,
MAK Media PTY LTD,1241,169160,AUD,,Shooters Union Australia,,18-34,australia,"474 Sturt St,Townsville,4810,AU",https://www.snap.com/political-ads/asset/48c06aa418af472e288174c7309380b519f325e8a848409b90f005478653c6f4?mediaType=png,,,
RSMH,3634,165995,SEK,,Riksförbundet för Social och Men,,18-40,sweden,"Instrumentvägen 10,Stockholm,126 53 Hägersten,SE",https://www.snap.com/political-ads/asset/cd6457252e58471d388335ea09904a81afc080494e19047340626006f8468058?mediaType=mp4,,"Jonkopings Lan,Kalmar Lan,Jamtlands Lan,Vastra Gotalands Lan,Uppsala Lan,Ostergotlands Lan,Orebro Lan,Gavleborgs Lan,Hallands Lan,Kronobergs Lan,Stockholms Lan,Vastmanlands Lan,Skane Lan,Vasterbottens Lan",
CAMPAIGN FUND OF ABIGAIL WOLTERS,1748,165656,USD,Abigail Wolters,CAMPAIGN FUND OF ABIGAIL WOLTERS,,18+,united states,US,https://www.snap.com/political-ads/asset/cdfaa23ef36fd3eca744b46fec62c31d89b70fe9c658a5ce83cd65b02947a26c?mediaType=jpeg,,,
askar alenezi,256,164413,USD,askar alenezi,عسكر العنزي,,,kuwait,KW,https://www.snap.com/political-ads/asset/487c17b03484d685ada279b2ddf25080f97328f52e92bad0427fac13ebb2f80a?mediaType=png,"Sharp-Dressed Men,Online Shoppers,Toy Shoppers,Luxury Shoppers,Automotive Shoppers,Big Box Shoppers,Department Store Shoppers,Shopping Mall Shoppers,Discount & Thrifty Shoppers,Jewelry & Watch Shoppers,Cosmetics Shoppers,Oral Care Shoppers,Men's Fashion Shoppers,Women's Fashion Shoppers,Celebrity News Watchers,Political News Watchers,Business News Watchers,Beauty Mavens,Philanthropists,Fashion & Style Gurus","Al Jahrah,Al Farwaniyah",
Pebble Media,595,164216,EUR,,Het Belang Van Limburg,,18-49,belgium,"Harensesteenweg 226,Vilvoorde,1800,BE",https://www.snap.com/political-ads/asset/5a37698c284f4e087a3f349b91b53e62b592d34616c7d5684360331df7c8dae9?mediaType=jpg,,Limburg,
Adsol,765,163642,INR,,Manraj Thukral,,,india,"Kotkapura,Kotkapura,151204,IN",https://www.snap.com/political-ads/asset/0834614cb068c3d32fcfdec5e18978344ef3ae83773bb396c3f6bbb2ec288c9b?mediaType=jpeg,,,
Marzoq Alhubaini,311,163301,USD,Political or advocacy related,مرزوق فالح الحبيني,,18+,kuwait,KW,https://www.snap.com/political-ads/asset/ad4023b2726e63fec45a99a8eee96aa65828dddc635b98f64787909404396053?mediaType=jpeg,,,
PBL,1292,163295,USD,,PBL,,20+,norway,"Prinsengate 91,Bodø,8003,NO",https://www.snap.com/political-ads/asset/939485f0c8fb415c514695cb85df9fa79ef81d7230b74f46348f5900435cd76c?mediaType=mp4,"Do-It-Yourselfers,News Watchers,Parents & Family-Focused",,
Optimize Advertising and marketing company LLC,666,162449,USD,,عبدالله حشر عايد البرغش,,18+,kuwait,"ahmed aljaber street, tameem tower, floor 7,sharq, Kuwait city,13046,KW",https://www.snap.com/political-ads/asset/5f404d97328407032131e9b016bd89450477dcd660a38476017e3b11f0e4b577?mediaType=mp4,"Action & Thriller Genre Fans,Adventure Seekers,Arts & Culture Mavens,Automotive Enthusiasts,American Football Fans,Automotive Shoppers,Baseball Fans,Basketball Fans,Battle Combat & FPS Gamers,Beachgoers & Surfers,Beauty Mavens,Big Box Shoppers,Bookworms & Avid Readers,Business News Watchers,Burger Lovers,Candy & Sweets Lovers,Celebrity News Watchers,Chat Fiction Enthusiasts,Clubbers & Party People,Coffee Lovers,College Football Fans,College Basketball Fans,Collegiates,Comedy Fans,Comics & Animation Fans,Concert & Festival Goers,Console & PC Gamers,Console Gamers,Cordcutters,Country Music Fans,Cricket Fans,Cosmetics Shoppers,Crime & Mystery Genre Fans,Crypto Enthusiasts,Cycling Enthusiasts,Dance & Electronic Music Fans,Department Store Shoppers,Discount & Thrifty Shoppers,Drama Genre Fans,Energy Drink Consumers,eSports Enthusiasts,Family Genre Fans,Family Travelers,Fast Food Junkies,Fashion & Style Gurus,Fight & Wrestling Fans,Film & TV Fans,Fitness Enthusiasts,Foodies,Frequent Travelers,Frequent International Travelers,Fun Trivia & Quiz Fanatics,Gamers,Golfers,Green Living Enthusiasts,High Schoolers,Hip-Hop Music Fans,Hipsters & Trendsetters,Home Decoristas,Horror Genre Fans,Indie & Alternative Music Fans,Hockey Fans,Indie & Foreign Film Fans,Jewelry & Watch Shoppers,Investors & Entrepreneurs,Latin Music Fans,Math & Science Enthusiasts,Meme Watchers,Luxury Shoppers,Men's Lifestyle,Mobile Gamers - Casual,Mobile Gamers,Mobile Gamers - Hypercasual,Mobile Gamers - Idle,Mobile Gamers - Match,Mobile Gamers - Mid-Core and Hardcore,Mobile Gamers - Puzzles,Mobile Gamers - Role Playing Games (RPG),Mobile Gamers - Simulation,Mobile Gamers - Sports,Mobile Gamers - Trivia,Mobile Gamers - Strategy,Motor Sports Fans,Music Fans,New Phone Seekers,Movie Theater Goers,News Watchers,Olympics Enthusiasts,Oral Care Shoppers,Online Shoppers,Outdoor & Nature Enthusiasts,PC Gamers,Parents & Family-Focused,Pet & Animal Lovers,Philanthropists,Photographers,Pizza Lovers,Political News Watchers,Pop Music Fans,Punk & Metal Fans,Reality TV Fans,Romance & Rom-Com Fans,Running Enthusiasts,Rock Music Fans,Sci-fi & Fantasy Fans,Sneakerheads,Sharp-Dressed Men,Shoppers,Shopping Mall Shoppers,Snow Sport Enthusiasts,Soft Drink Consumers,Soccer Enthusiasts,Soul & R&B Fans,Sports Fans,Street Sport Enthusiasts,Talent & Competition Show Fans,Superhero Film Fans,Talk Show Fans,Techies & Gadget Fans,Teen & Young Adult Genre Fans,Tennis & Racquet Enthusiasts,Theme Park Visitors,Toy Shoppers,Travel Enthusiasts,Vegans & Organic Foodies,Water Sport Enthusiasts,Wellness & Healthy Lifestyle,World Cup Enthusiasts,World Music Fans,Women's Lifestyle,Worldly Travelers,Yoga Enthusiasts",,
ابو عبدالله للعسل الطبيعي,2062,162043,USD,,Mohammed Hassouna,,,saudi arabia,SA,https://www.snap.com/political-ads/asset/84d64fdcf02d501e56558b28d222308fe14c7068b628122c518f60cd6a87c17b?mediaType=mp4,,,
El Paso County Democratic Party,850,161495,USD,General Election,El Paso County Democratic Party,,,united states,US,https://www.snap.com/political-ads/asset/7fe880d6445fae7ab4f565a6d209766c59874aced50af28b6d4739d19a7bcba9?mediaType=mp4,,,
