ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,CommitteeName,CommitteeIdentificationNumber,DisclosureNameOfCommittee,AdvertisingJurisdiction,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
ef2b9f4b1709cba45f3793a270e1e4ec5732cb5d4d33d5de21bfc501a9e30da8,https://www.snap.com/political-ads/asset/22fb6ea00a241b6a4e3dddb74d79f5331afe7edac67c9dbb06d38bb4a4aae5f3?mediaType=mp4,USD,1127,318124,2018/09/06 14:21:24Z,2018/10/17 06:30:00Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",,NextGen America,,,,,,18-34,united states,,,,,,,,,"48109,48104,49006,48825,49007,49008,48933,49507,48205,48224,48197,48226,48212,48823,48126,48228,48202,48234,48208,49001,48502,48220,48120,48219,48223,48227,48915,48216,48211,48198,48235,48238,49506,48213,48105,48342,48504,48225,48221,48207,48910,48206,48602,48505,48215,48108,48204,48203,48601,48237,48034,49504,48340,48911,48103,48214,48607,48218,48210,48239,48209,48021,48090,48122,48503,48341,48240",,,,,,,,,,,web_view_url:https://nextgenamerica.org/on-the-line-pledge-2/?utm_campaign=MV_MI_Motivation-Act1&utm_source=snapchat&utm_medium=cpc&utm_content=Chopping_Block_2
be1d4871be3aa070201e523a45a10d13fd447c4c9b9a42f10b601da3f40d1fba,https://www.snap.com/political-ads/asset/910ee120718882a673963c7a3e2ddd62a2f3d5f38b5b45c588d256bf58e1a82d?mediaType=png,USD,530,120259,2018/10/01 21:07:08Z,,Mothership Strategies,"1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",,Voto Latino,,,,,,18-25,united states,Nevada,,,,,,,,,,,,,,Provided by Advertiser,,Spanish Speakers,,,web_view_url:https://register.rockthevote.com/registrants/new?partner=37610&source=snapchat
a5a995665483125f9f95b1fd5c1007e6506cd79ad0e83e4b14bd7d6567c1771a,https://www.snap.com/political-ads/asset/c0e2f90d1f467e7a7068ad55ee54c85defea5a87b07c5ceff628e8d81fb791b8?mediaType=mp4,USD,56,22675,2018/10/31 13:30:00Z,2018/11/04 04:00:00Z,House Victory Committee,US,,House Victory Committee,,,,,,18+,united states,,,,,"latitude 38.6275;longitude -92.5665;radius 1.5,latitude 38.695;longitude -92.3088;radius 2.0,latitude 38.7834607557738;longitude -92.38158442382449;radius 8.0,latitude 38.92671865780861;longitude -92.2751798472912;radius 1.9,latitude 38.87630668317456;longitude -92.29411558340078;radius 2.0,latitude 38.839986470072205;longitude -92.22539732977496;radius 3.48,latitude 38.70291060218028;longitude -92.55148637111803;radius 4.84,latitude 38.90180145468793;longitude -92.39551148203718;radius 0.74",,,,,,,,,,Provided by Advertiser,,,,,
75e516b180d69d9e1b875ce5296aab9aaea80daee9d3aada8cd9c9587ee82fd5,https://www.snap.com/political-ads/asset/01367138bb9e781a5ba92d1863b4c1a6588ce8b460eabc5265d68ff2d29f589d?mediaType=mp4,USD,149,14800,2018/10/26 18:05:50Z,2018/11/06 22:00:00Z,ACRONYM,US,,Knock The Vote,,,,,,18-34,united states,Florida,,,,,,,,,,,,"Basketball Fans,Green Living Enthusiasts,Indie & Alternative Music Fans,Indie & Foreign Film Fans,Latin Music Fans,Philanthropists,Sneakerheads,Soul & R&B Fans,Hip-Hop Music Fans,Vegans & Organic Foodies,TV Network Viewers (MSNBC)",,Provided by Advertiser,,,,,web_view_url:https://knockthe.vote/?source=snap&tracking=hurricaine
e3ec1ec0fbecc53e99c1dc2ddf5ce7a471b97a6f522152d86c0dfddf420801c6,https://www.snap.com/political-ads/asset/a43164258288f6a98a93507a2e11e1d83fed3a511d59ded994a2d2089e43b48d?mediaType=jpg,USD,66,5650,2018/10/19 21:12:44Z,2018/11/06 04:59:59Z,Blueprint Interactive,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",,AFSCME Nevada,,,,,,18+,united states,Nevada,,,,,,,,,,,,,,,es,,,,
3b79d3bc828a6781c29324d2d0776c8eac7ef96e3f93391fec78f8d735d49999,https://www.snap.com/political-ads/asset/11c5dc080388b2f9ead75debb406253f3319361ee5e4eea6f23bb8f848c4ba8e?mediaType=mov,USD,820,194210,2018/10/23 04:05:44Z,2018/11/07 01:55:29Z,Open Hand Media,"235 E. Broadway, Suite 320, Long Beach, CA,Long Beach,90803,US",,PPOSBC Community Action Fund PAC,Planned Parenthood of Orange & San Bernardino Counties’ Community Action Fund PAC,FEC ID# C00687848,Planned Parenthood of Orange & San Bernardino Counties’ Community Action Fund PAC,,FEMALE,18+,united states,,,,,"latitude 33.74;longitude -118.1;radius 2.0,latitude 33.72;longitude -118.08;radius 2.0,latitude 33.73;longitude -118.09;radius 2.0,latitude 33.61;longitude -117.87;radius 2.0,latitude 33.69;longitude -117.89;radius 2.0,latitude 33.64;longitude -117.92;radius 2.0,latitude 33.65;longitude -117.97;radius 2.0,latitude 33.73;longitude -117.99;radius 2.0,latitude 33.66;longitude -118.0;radius 2.0,latitude 33.72;longitude -118.04;radius 2.0,latitude 33.54;longitude -117.78;radius 2.0,latitude 33.57;longitude -117.71;radius 2.0,latitude 33.58;longitude -117.84;radius 2.0,latitude 33.62;longitude -117.88;radius 2.0,latitude 33.6;longitude -117.9;radius 2.0,latitude 33.604718;longitude -117.891854;radius 2.0,latitude 33.61;longitude -117.93;radius 2.0,latitude 33.75;longitude -118.01;radius 2.0,latitude 33.75;longitude -117.92;radius 2.0,latitude 33.69;longitude -117.95;radius 2.0,latitude 33.670474871417966;longitude -117.91550048637191;radius 2.0,latitude 33.68454759043378;longitude -118.02599030547202;radius 2.0,latitude 33.695833517474725;longitude -117.98330032148795;radius 2.0,latitude 33.720966578339684;longitude -117.94754500243168;radius 2.0,latitude 33.56175778305989;longitude -117.80248631641314;radius 2.0,latitude 33.56296313761467;longitude -117.75040702737843;radius 2.0,latitude 33.58316250699151;longitude -117.81177188040722;radius 2.0",,,,,,,,,,Provided by Advertiser,,,,,web_view_url:http://voterouda.com/
17af2c713f66d23e5323b0f509bac815cc7bee04f813adb915f3638fccd0e7f1,https://www.snap.com/political-ads/asset/b1583b64181aabf5df4ccfac75f1f87e791db619b4678fcf69b90b73c409ac66?mediaType=png,USD,10,3626,2018/11/02 22:47:04Z,2018/11/07 01:00:00Z,Mothership Strategies,"1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",,Voto Latino,,,,,,18-25,united states,,,Texas 23rd District,,,,,,,,,,,,,,,,,web_view_url:https://vota2018.org/
2e5dd698fe10a363d097c24c1957911971043881e7d1db2feb4512481072afec,https://www.snap.com/political-ads/asset/03c27bb3bc3496b9d9a83078793aef79f16ad636bf794a87499f381797e3815e?mediaType=mov,USD,280,81077,2018/08/20 22:35:08Z,2018/09/30 21:59:27Z,Open Hand Media,"235 E. Broadway, Suite 320, Long Beach, CA,Long Beach,90803,US",,Planned Parenthood,,,,,FEMALE,18+,united states,,,,,"latitude 33.680419175729;longitude -118.00801369854088;radius 6.9,latitude 33.687496350853436;longitude -117.80679381392788;radius 15.09,latitude 33.58862867771607;longitude -117.66656805423378;radius 12.13,latitude 34.09439883581922;longitude -117.64100864861823;radius 6.67,latitude 34.10877420952326;longitude -117.29214151713714;radius 7.12,latitude 34.518820726919515;longitude -117.28990480742516;radius 12.13",,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.plannedparenthood.org/planned-parenthood-orange-san-bernardino/campaigns/birth-control-questions-2?utm_source=snapchat&utm_campaign=pposbc-snap-2
b73cfdd850bb743230a0de45698790d335fbf5f1cd9add55ef8c136c3efee98e,https://www.snap.com/political-ads/asset/09ec738d8f14b605ac4d9b71e1b591e3c93c9ebd9658b3358b1470d35611823a?mediaType=mp4,USD,3222,1505718,2018/08/21 18:53:11Z,,"LoudDoor, LLC","1 MONCKTON BLVD,Columbia,29206,US",,Paid For by Trooien For USSenate,,,,,,18+,united states,Minnesota,,,,,,,,,,,,,,Provided by Advertiser,,,,,
b151f539d81c031db072748de6594b72ac1511888aef38f8dfba1e730c7d7d53,https://www.snap.com/political-ads/asset/586a7169507689288d23a791f8d58703cfacf7e1161f09771780b8946b9d6935?mediaType=mp4,USD,1249,298990,2018/10/10 19:52:32Z,2018/11/06 07:59:59Z,National Alliance on Mental Illness,"3803 N. Fairfax Dr., Suite 100,Arlington,22203,US",,NAMI,,,,,,35++,united states,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:http://www.act4mentalhealth.org/
b84a27e39524a3aa9396de2a683fec50d36ebfd4fefcd11b35eb550d818815e9,https://www.snap.com/political-ads/asset/78383855d3e98d76fc8867d0d948fa0e69e3103a3e830e9c1aa2903d699a3078?mediaType=mp4,USD,718,180098,2018/10/17 15:00:00Z,2018/11/07 04:00:00Z,Democratic Congressional Campaign Committee,"430 S Capitol St SE,Washington,20003,US",,DCCC,,,,,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://mypollingplace.org/
b7ad99c813728e578589907579ecbe294187adb1fcdbd1d38c6fc44654482e9e,https://www.snap.com/political-ads/asset/1be538377b0ca67b72ba0f254e8af03ee493d1922e738433d8ace401ea09eb30?mediaType=png,USD,6096,1929033,2018/10/29 17:40:22Z,2018/11/04 04:00:00Z,ACRONYM,US,,Show Up To Vote,,,,,MALE,18+,united states,"Florida,Michigan,Minnesota,Georgia,Wisconsin,Pennsylvania",,,,,,,,,,,,"Advocates & Activists,Basketball Fans,Bookworms & Avid Readers,Celebrity News Watchers,Green Living Enthusiasts,Hipsters & Trendsetters,Indie & Alternative Music Fans,Indie & Foreign Film Fans,Latin Music Fans,Philanthropists,Soul & R&B Fans,Hip-Hop Music Fans,Vegans & Organic Foodies,Yoga Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://plan.showupto.vote/
0df9a3ef039f2342f1b9797c7d81ec4087e0c0a730e1ef829d00aead167c2b88,https://www.snap.com/political-ads/asset/bf332b04153df3998a9130675e18b85e6af527f93e581252a0b2d116e099c225?mediaType=mp4,AUD,350,158924,2018/09/06 16:51:53Z,2018/09/12 16:51:54Z,ACYP,"Ground Floor, 219-241 Cleveland Street, Strawberry Hills NSW 2012,Redfern,2016,AU",,NSW Advocate for Children & YP,,,,,,24-,australia,New South Wales,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://www.acyp.nsw.gov.au/nsw-youth-advisory-council-2019
4a090b72334ceabe7779ffe261a518b6f182e3fde4337ea2dadeb10a470d6ba5,https://www.snap.com/political-ads/asset/8a8cb3485665378989afaaeeccfadb10ed195be7b85d98e1c045fecd04caf75d?mediaType=mp4,GBP,255,142929,2018/12/15 15:12:18Z,2018/12/21 15:11:41Z,Luton Borough Council,"36 Golden Square,London,w1f 9jx,GB",,BSBT,,,,,,,united kingdom,Rotherham,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://vimeo.com/305748063
d2f00e2775c3119e1bbb4707a67b0a510b65c69b929223bca958c5c374f00cc8,https://www.snap.com/political-ads/asset/2d0d47929edf48881f5ca3ecb229bf8eebb8c20eb53cd02ad8fdd40ca4d8b9bb?mediaType=mov,USD,593,242727,2018/08/28 12:21:51Z,2018/09/08 12:18:44Z,"Östgöta Media ","Stohagsgatan 2,Norrköping,60183,SE",,Vänsterpartiet Östergötland,,,,,,23-,sweden,Ostergotlands Lan,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://vansterpartietostergotland.se/
6d5af4894091d7620fde79d0232ed2f8ef70c4c7cddd3ac0895f5dedc39b552f,https://www.snap.com/political-ads/asset/b779c8dce95be65b68f1d5a4d101ad0357975c151bb131f816734c862584932f?mediaType=mp4,USD,1571,142335,2018/10/18 19:42:18Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",,NextGen America,,,,,,18-34,united states,,,,,,,,,"89142,89180,89116,89121,89036,89106,89111,89177,89126,89107,89104,89125,89115,89030,89156,89101,89145,89128,89114,89173,89442,89428,89513,89521,89508,89704,89702,89432,89433,89410,89436,89523,89835,89434,89510,89834,89501,89418,89502,89511,89825,89883,89460,89815,89414,89519,89701,89705,89426,89515,89419,89801,89444,89403,89449,89448,89451,89316,89509,89820,89721,89446,89015,89002,89011,89139,89179,89004,89019,89183,89044,89054,89039,89053,89005,89138,89178,89317,89041,89043,89420,89013,89021,89086,89133,89157,89061,89314,89130,89003,89023,89137,89129,89060,89033,89415,89081,89008,89027,89084,89007,89045,89127,89022,89085,89430",,,,,,,,,,,
c5a0bd1dc799e2999b3e91db8cb956c767d353687349d51b2795a478abc1e00a,https://www.snap.com/political-ads/asset/ff2000b92e3ba57ef7caa934bbe17a80fd3f4dd7579bd1034ba703cada7b6fd4?mediaType=mp4,USD,349,109669,2018/10/18 05:41:39Z,2018/10/25 05:41:18Z,Wyoming Democratic Party,US,,Wyoming Democratic Party,,,,,,18+,united states,,,,,,,,,,,,,"Parents & Family-Focused,Political News Watchers",,Provided by Advertiser,,,,,web_view_url:https://www.wyodems.org/marythrone
9024d02d1366985ca07a5e0974dce0684a897efda31396b509f2ae55fd9eecc7,https://www.snap.com/political-ads/asset/78177c47785dfbe70a0e3aeeaacb5b54df95e286d99ed8b2087b138c89ac355d?mediaType=png,EUR,250,156919,2018/09/20 09:06:19Z,2018/09/24 07:04:28Z,Amnesty International Switzerland,CH,,Amnesty International,,,,,,15-22,switzerland,"Bern,Geneve,Fribourg,Jura,Neuchatel,Valais,Vaud",,,,,,,,,,,,,,Provided by Advertiser,fr,,,,web_view_url:https://amnestyyouth1.typeform.com/to/P8uWWD?source=SnapFpicbateau
a4fa1b652b73b533e404cf8a369c3cb9ee6fdcdfc248f645b9ce14ead374cfad,https://www.snap.com/political-ads/asset/d4a804b4749f76c96296ac78e7347a59a925ed1b20f6a929a23e83dd4fa44b17?mediaType=mp4,USD,706,63281,2018/10/18 18:11:18Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",,NextGen America,,,,,,18-34,united states,,,,,,,,,"50454,52003,50141,52076,52002,52046,50460,50444,52146,52321,52346,50682,52408,50106,50027,52218,52170,52069,52361,50701,50675,52225,50466,52057,50613,50623,52156,50440,50651,50258,52169,52313,52042,50655,50631,52216,50669,50609,52352,50481,50162,52229,50667,52305,52041,50078,52338,52157,52401,52205,50645,50648,52249,50142,50148,50628,52049,52339,52147,52330,50434,50157,52075,50476,50664,52315,50456,50472,52045,52068,52220,52217,52071,52032,52324,52074,52212,50239,50448,52154,50641,50652,50153,50702,52411,52144,52405,52307,50247,52047,50234,50005,50464,52207,50112,52070,50674,52030,50120,50707,52334,50668,50654,52072,52223,52044,50051,52403,50206,50704,50650,50629,52233,50158,52141,52314,52155,52031,52134,52222,52133,52140,52332,50446,50666,52236",,,,,,,,,,,
6bf6eca7297551f35a5d17b478cedb6683a75c2f9b9b0087c4086c6f4f5361a5,https://www.snap.com/political-ads/asset/27e1c58d0bdf6aae51b86bde46566ac602bdd8d88429959e7469c567b37db4c0?mediaType=mp4,USD,4361,397340,2018/10/18 15:45:57Z,2018/11/06 23:00:00Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",,NextGen America,,,,,,18-34,united states,,,,,,,,,"85131,85550,85742,85542,85135,85138,85739,85936,85930,85123,85543,86005,86045,86047,86002,85145,86031,85920,85132,86325,85704,86335,86505,85922,85539,85172,86016,85932,86011,86034,86336,86341,86030,86434,86547,85654,85911,86508,86036,86435,86503,85755,85653,86540,86015,85194,85938,86023,85548,85501,85931,85540,86035,85530,85147,86322,86040,86017,86514,85545,85643,86326,85623,86043,86042,86004,85927,86025,86022,85708,85713,85626,85630,85614,85607,85632,85622,85609,85745,85638,85635,85611,85719,85712,85608,85602,85615,85728,85747,85605,85730,85748,85307,85736,85648,85757,85323,85392,85349,85350,85646,85043,85366,85734,85701,85305,85338,85746,85639,85634,85337,85118,85361,85554,85119,86333,85264,86441,86444,86314,85371,85362,86304,85390,86324,85342,85346,85332,85263,86323,86442,86338,86021,86431,85357,85320,86327,85387,86411,86429,85544,85331,86445,86436,86331,85328,86404,85298,85236,85234,85249,85212,85213,85295,85207,85275,85224,85203,85086,85251,85022,85253,85269,85032,85028,85024,85256,85252,85023,85258,85027,85035,85311,85063,85301,85008,85031,85010,85067,85015,85014,85019,85012,85066,85044,85009,85306,85083,85395,85363,85345,85381,85388,85351,85087,85374,85282,85048,85210,85284,85202,85244,85280,85281,85211,85372,85117,85070,85267,85069,85030,85731,85036,86433,85751,85274,86446,85703,85358,85071,85652,85271,85376,86302,85359,85216,85740,86405,85327,85318,86312,85547,85079",,,,,,,,,,,
c2c26403462db4f3a18518ce66acdb864c9d99b1daccae9147f3418b3dd6a256,https://www.snap.com/political-ads/asset/23b0797f9318e980ca75225b40c044426540932648f80455f5aa4d1d8290c022?mediaType=mp4,USD,369,166104,2018/10/31 07:00:01Z,2018/11/03 06:59:59Z,"Mammoth ","1525 11th Ave Suite 2-126,Seattle,98122,US",,King County Elections,,,,,,18+,united states,,,,,,,,,"98001,98002,98003,98004,98005,98006,98007,98008,98009,98010,98011,98013,98014,98015,98019,98022,98023,98024,98025,98027,98028,98029,98030,98031,98032,98033,98034,98035,98038,98039,98040,98041,98042,98045,98047,98050,98051,98052,98053,98055,98056,98057,98058,98059,98062,98063,98064,98065,98068,98070,98071,98072,98073,98074,98075,98083,98092,98093,98101,98102,98103,98104,98105,98106,98107,98108,98109,98111,98112,98114,98115,98116,98117,98118,98119,98121,98122,98124,98125,98126,98131,98133,98134,98136,98138,98144,98145,98146,98148,98154,98155,98158,98160,98161,98164,98166,98168,98174,98177,98178,98188,98198,98199,98224,98288",,,,,,Provided by Advertiser,,,,,web_view_url:https://kingcounty.gov/depts/elections/how-to-vote/ballots/returning-my-ballot/ballot-drop-boxes.aspx
5e1f8c6d3a2dd4832d15cebcf03f38298fbf531b32fc8fd6988fd70b3060f664,https://www.snap.com/political-ads/asset/752510b5dc0cd281af3899f109852bec4e82093f58b754dd5ac533e3ae360aee?mediaType=png,USD,207,27035,2018/10/30 17:58:01Z,2018/11/06 22:59:59Z,Mothership Strategies,"1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",,Progressive Turnout Project,,,,,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:http://votingmatters.org/
a85b8ed372efb70f9a6541c34002acd68bbf8c5a3a77544834cbcba5f7a1f55b,https://www.snap.com/political-ads/asset/d95fa0e1de8048ceec3f620022b67d06fe223f2662ddc4fe423746e30d0d31a7?mediaType=mp4,USD,518,325243,2018/10/07 14:13:01Z,,Chong and Koster,"1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",,Everytown for Gun Safety AF,,,,,,,united states,,,,,,,,,,,,,"Political News Watchers,dlxc_125",,,en,,,,web_view_url:https://act.everytown.org/sign/no-guns-in-schools-join-et-sc-p/?source=scnp_acq18_CK-ET-GFS-A01-SC-SCLP-FLL-US-ET104-BO-13p-V01&refcode=scnp_acq18_GFS&utm_source=sc_n_&utm_medium=_p&utm_campaign=acq18_GFS
a19bd9f5379e7affc4586d26537346142cc3a8a487b3a37564188105ab242e14,https://www.snap.com/political-ads/asset/752510b5dc0cd281af3899f109852bec4e82093f58b754dd5ac533e3ae360aee?mediaType=png,USD,205,31789,2018/10/30 17:58:01Z,2018/11/06 22:59:59Z,Mothership Strategies,"1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",,Progressive Turnout Project,,,,,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:http://votingmatters.org/
5d3bc2c8b3a8c08be388ebd634e463386d8af02da54f7fcf7a12cc45ded16b5d,https://www.snap.com/political-ads/asset/86fce9f6291cd9329465c9b677b714c19d26485cc0e2a167670e77e4674da55a?mediaType=mp4,USD,63,25552,2018/10/31 13:30:00Z,2018/11/03 23:00:00Z,House Victory Committee,US,,House Victory Committee,,,,,,18+,united states,,,,,"latitude 39.2342;longitude -92.2807;radius 2.0,latitude 39.2103;longitude -92.138;radius 2.0,latitude 39.117;longitude -92.2207;radius 2.0,latitude 39.2811;longitude -92.3427;radius 2.0,latitude 38.96520539710295;longitude -92.2610518536038;radius 1.2,latitude 38.968157792008924;longitude -92.20993774277076;radius 1.2,latitude 38.97111006386072;longitude -92.23252304755664;radius 1.65,latitude 38.97806667212876;longitude -92.17348426838448;radius 2.0,latitude 39.04733191044872;longitude -92.21550862660611;radius 5.6,latitude 39.18228345416213;longitude -92.21822266578413;radius 5.98",,,,,,,,,,Provided by Advertiser,,,,,
c6fbd2fb55b93859b09afa03dd29d53398955113f71297f07739ba49c0dbb11e,https://www.snap.com/political-ads/asset/c18279e7517bebbd70f18d7744e583591c71974b31165b377f4605f06f7c3eba?mediaType=mp4,EUR,1124,649626,2018/08/20 06:56:43Z,2018/11/30 07:48:35Z,Reprise Media,"Skt. Petri Passage 52 ,København K,1165,DK",,Mejeriforeningen,,,,,,20-29,denmark,,,,,,,,,,,,,,,Provided by Advertiser,,,,,
01fa8b1cdbb80f7b7c583a21ea24bb9b926181f6152834313c48aa63fafdcd35,https://www.snap.com/political-ads/asset/eb9d0d17ad417bef52701ec64301bfb3b741c9aab040dfc2951664037e3793a8?mediaType=mp4,USD,22,5301,2018/12/26 23:53:00Z,,OpenPoll Inc,US,,OpenPoll,,,,,,,united states,,,,,"latitude 38.89246662175134;longitude -76.91735767156368;radius 0.4,latitude 38.8964079620136;longitude -76.92877354733808;radius 0.63,latitude 38.904531107726314;longitude -76.94583789002132;radius 0.63,latitude 38.88348683051035;longitude -76.95308334670091;radius 0.86,latitude 38.88388422598621;longitude -76.92881854184753;radius 0.4,latitude 38.879040044788894;longitude -76.9368005860365;radius 0.4,latitude 38.87069681715073;longitude -76.94734491781792;radius 0.4",,,,,,,,,,Provided by Advertiser,,,,,web_view_url:http://opoll.io/IBed1c
cb0e9e6fad9cf28867221f5be6acf08ec3946c5a44b940a7a5d8ae1de699328f,https://www.snap.com/political-ads/asset/5161524be448e1d84a480961a4bacd6b769ea9873e7bdddad4a9a6981d6e486e?mediaType=mp4,EUR,673,223919,2018/09/02 09:59:57Z,2018/09/15 09:59:59Z,Media Agent,"Østre alle 2 ,Værløse ,3500,DK",,Dansk_Folkeparti,,,,,,17+,denmark,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://danskfolkeparti.dk
add518edb616e0cb9bc13434328ed89e12e44fe207e08bad28a22c9aefdce355,https://www.snap.com/political-ads/asset/e1b1d0b252522836ab942422a7cd3065f87f9f9996ffd9a462c54c3e81f39048?mediaType=png,USD,141,44726,2018/09/25 07:00:00Z,2018/09/26 07:00:00Z,ACRONYM,US,,Our Lives Our Vote,,,,,,18-28,united states,California,,,,,,,,"90620,90621,90631,90638,90720,90740,90742,90743,91042,91304,91311,91321,91326,91344,91350,91351,91354,91355,91362,91381,91384,91387,91390,91709,91710,91724,91745,91746,91748,91765,91768,91789,92003,92007,92008,92009,92010,92011,92014,92024,92028,92029,92037,92054,92055,92056,92057,92058,92067,92075,92078,92081,92083,92084,92091,92121,92127,92130,92530,92602,92603,92604,92606,92610,92612,92614,92617,92618,92620,92624,92625,92626,92627,92629,92630,92637,92646,92647,92648,92649,92651,92653,92655,92656,92657,92660,92661,92662,92663,92672,92673,92675,92676,92677,92678,92679,92683,92688,92691,92692,92694,92701,92703,92704,92705,92707,92708,92780,92782,92801,92805,92806,92807,92808,92821,92823,92831,92832,92833,92835,92843,92844,92861,92865,92867,92869,92870,92886,92887,93063,93064,93065,93243,93510,93532,93534,93535,93536,93543,93544,93550,93551,93552,93553,93563,93591,95230,95304,95307,95313,95316,95319,95320,95323,95326,95328,95329,95330,95336,95337,95350,95351,95354,95355,95356,95357,95358,95360,95361,95363,95366,95367,95368,95376,95377,95380,95382,95385,95386,95387",,,,"Cordcutters,Yoga Enthusiasts,Vegans & Organic Foodies,Hipsters & Trendsetters,Math & Science Enthusiasts,Men's Lifestyle,Philanthropists,Wellness & Healthy Lifestyle,Women's Lifestyle,TV Live Event Viewers (The Academy Awards),TV Live Event Viewers (The Emmy Awards),TV Live Event Viewers (The GRAMMY Awards),TV Live Event Viewers (The Golden Globe Awards),TV Network Viewers (A&E),TV Network Viewers (BBC America),TV Network Viewers (BET),TV Network Viewers (CNN),TV Network Viewers (Discovery Channel),TV Network Viewers (HBO),TV Network Viewers (IFC),TV Network Viewers (MSNBC),TV Network Viewers (PBS),TV Network Viewers (Showtime),TV Network Viewers (SundanceTV),TV Network Viewers (Viceland)",,Provided by Advertiser,,,,,web_view_url:https://ourlivesourvote.com/register-to-vote?rtv_source=snap&rtv_tracking=NVRD_Voter_Day_Blue_Vertical
09516473a0b8546f58b87a152d2c672f679321a16a68554f3685ab15cef83c7a,https://www.snap.com/political-ads/asset/2c26481dd98f7320cd4bb64c2c5fe597f9d87a3e80b96463c14e972fbe05e19d?mediaType=mp4,GBP,249,141258,2018/11/27 13:45:23Z,2019/01/13 21:43:53Z,Amnesty International UK,"17-25 New Inn Yard,London,EC2A 3EA,GB",,Amnesty International UK,,,,,,18-24,united kingdom,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.amnesty.org.uk/write-for-rights/action/northern-ireland-abortion?utm_source=Snapchat&utm_medium=Digital&utm_campaign=WFR&utm_content=NI-abortion-V13
6e91676050d62c9ad11648c23e26c4a3b0db6615427bb07f10fab8702702b073,https://www.snap.com/political-ads/asset/54d76e8c63c4e61abb187d8471c48de929817ddc38584d9679c2a9e6997e31d3?mediaType=png,USD,37,8798,2018/10/01 23:10:01Z,2018/10/17 22:02:35Z,Chong and Koster,"1707 L St NW Suite 950,Washington,20036,US",,Voter Participation Center,,,,,FEMALE,18+,united states,Wisconsin,,,,,,,,,,,,,,Provided by Advertiser,"en,es",Marital Status (Single),,,web_view_url:https://register2.rockthevote.com/?partner=101&source=CK-VPC-REG-FB-A02-WI-SWM
4f74dc683b72bdffc4961e1ae463b79047eeb56ae33a20766e6430f75b1f6746,https://www.snap.com/political-ads/asset/5ef93a6df60367e9b9c2d901184ff686ee0c9085aac1ac58cbcedda64646ec6e?mediaType=mp4,USD,15527,5368948,2018/10/27 19:23:15Z,2018/11/06 23:00:00Z,"Middle Seat Consulting, LLC","Po Box 21600,Washington,20009,US",,Beto for Texas,,,,,,,united states,Texas,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://betofortexas.com/vote/?utm_source=ads_snapchat&utm_medium=ads_snapchat
40db15372a28e3ce66c432ba07fc515a9848cb8c366e544e96adae2d4e6f816e,https://www.snap.com/political-ads/asset/a36b7d3cf5ee871f8c3d156c88499c36621d3a05ae760b98e7d0708d140e3895?mediaType=png,USD,18,4206,2018/10/01 23:09:58Z,2018/10/09 22:02:35Z,Chong and Koster,"1707 L St NW Suite 950,Washington,20036,US",,Voter Participation Center,,,,,FEMALE,18+,united states,Tennessee,,,,,,,,,,,,,,Provided by Advertiser,"en,es",Marital Status (Single),,,web_view_url:https://register2.rockthevote.com/?partner=101&source=CK-VPC-REG-FB-A02-TN-SWM
