ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,CommitteeName,CommitteeIdentificationNumber,DisclosureNameOfCommittee,AdvertisingJurisdiction,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
262dc60cb8e6e670bc0b8c05e0b984857d5fb82e10440a82a86ddd9e3091b1c1,https://www.snap.com/political-ads/asset/d610d00f002616427e4c7369148847b71ca1a259fd126cd40ba57ac197ed6304?mediaType=mp4,USD,25,2867,2022/10/11 14:00:07Z,2022/11/08 21:00:00Z,AL Media,"222 W Ontario, Suite 600,,Chicago,60654,US","One Georgia ","One Georgia, Inc.",,,,,,18+,united states,Georgia,,,,,,,,,,,,,,,,,,,web_view_url:https://staceyabrams.com/voting
26340b57befdaa56d2f7b8f751cf5aee6d0f3f70da96be1e90ada4ceb2d96421,https://www.snap.com/political-ads/asset/296ca294bf82553e9a20ce1d5cf32e02747328dffcda1e6d2854a2425e6e27be?mediaType=mp4,USD,198,27495,2022/06/15 20:37:31Z,,Val Demings for U.S. Senate,US,Val Demings for US Senate,Val Demings for U.S. Senate,,,,,,18+,united states,,,,,,,,,,,,,,,Provided by Advertiser,en,,,,"web_view_url:https://secure.actblue.com/donate/val-demings-ads?amount=5&amounts=5,15,25,50,100,250,500&refcode=snap_donoracq_DTCd2d_0622_broad&refcode2=3"
263799953c98e30dc76d09ca39cc6ff4e653bc8e6fdec8a61a2aa3303e76d8ad,https://www.snap.com/political-ads/asset/86fddea12178ebabb6ca085470e7a41ac8fc2aee3a33dd89e2a5a14ba84e8df0?mediaType=mp4,USD,10,355,2022/06/17 20:57:00Z,2022/11/09 00:59:00Z,Wavelength Strategy,US,Catherine Cortez Masto for Senate,Catherine Cortez Masto,,,,,,18+,united states,,,,,,,,,"89433,89431,89502,89512,89506",,,,"Advocates & Activists,Political News Watchers,Latin Music Fans",,Provided by Advertiser,en,"Education (Some High School),Education (High School Diploma)",,,web_view_url:https://catherinecortezmasto.com/?utm_source=snapchat&utm_medium=pm&utm_content=outofsight
265249a7bd191365b14e9f1996d3b9d3205abee269ed8cea6ac59507ddd36c94,https://www.snap.com/political-ads/asset/86bee4cd07eec3985d70ef222176d7d98ab15bf5c01c34c335ed3639363ff1bf?mediaType=mp4,USD,412,81360,2022/11/06 18:35:03Z,2022/11/08 21:00:00Z,Gambit Strategies,"2939 Van Ness St NW #1006,Washington,20008,US",,Priorities USA Action & LCV,,,,,,18+,united states,,Iowa,,"Illinois 15th District,Illinois 16th District",,,,,"61605,61101,61102,61603,61104,61103,61604,61109,61602,61606,61615,61108",,,,,,Provided by Advertiser,,,,,web_view_url:https://planmyballot.com/
26550ad4ffb1defe4b45077a56ec926e5865dd5febb55466f423dc1c0fc6aee3,https://www.snap.com/political-ads/asset/15a0e18d7cb3decc815a34bde4a7607040a7eb2b5e6e259f71e78e67a1d20338?mediaType=mp4,USD,198,24605,2022/04/19 13:00:00Z,2022/06/29 01:00:00Z,Wavelength Strategy,US,Kathy Hochul,Kathy Hochul for NY,,,,,,18+,united states,New York,,,,,,,,,,,,,,,,,,,web_view_url:https://kathyhochul.com/?utm_source=snapchat&utm_content=onejob&utm_medium=pm
2667a1e3da63a5e6bdec2f87e93c467bae613bc8369152c1f27ba8dfe0f48699,https://www.snap.com/political-ads/asset/8a2f33bb6fdbb94fd5cd19bc4dffa54ca241fbb45a008faa64602c031b744e56?mediaType=png,USD,237,26358,2022/10/26 11:19:17Z,2022/11/09 03:00:00Z,"Momentum Campaigns, LLC","1835 7th St. NE, #272,Washington,20001,US",,Idaho Democratic Party,,,,,,18-25,united states,,,,,latitude 42.860765;longitude -112.43386000000001;radius 10.0,,,,,,,,Collegiates,,Provided by Advertiser,,,,,web_view_url:https://idahovotingproject.com/?utm_source=SNP&utm_medium=CPC&utm_campaign=GOTV&utm_id=IDD&utm_term=IDState&utm_content=AD2-2
2667ca141d9bfb43ac8b918c537878a909c60b683480d4c41ad1eed1e08b1a58,https://www.snap.com/political-ads/asset/ae0124cd47bf17fa77919c7da67e86737d3570b2a20918894f3712da6c9677ba?mediaType=png,USD,14,954,2022/10/11 14:00:07Z,2022/11/08 21:00:00Z,AL Media,"222 W Ontario, Suite 600,,Chicago,60654,US","One Georgia ","One Georgia, Inc.",,,,,,18+,united states,Georgia,,,,,,,,,,,,,,,,,,,web_view_url:https://staceyabrams.com/voting/
266be88de68b24c9171a15d928a004da92b931d677f4818b7b53b1fbe1a3d849,https://www.snap.com/political-ads/asset/528d3de1e1a20c3d1da3643deba1ce3173c4fcc17f9699b62182d7c823662d28?mediaType=mp4,DKK,15,879,2022/10/27 06:50:46Z,,Steffen Helledie,DK,Steffen Helledie,Steffen Helledie,,,,,,18+,denmark,Nordjylland,,,,,,,,,,,,,,,,,,,
26773653be6a77031032cd90f093086c4f2bb51003122956540139b96431be0c,https://www.snap.com/political-ads/asset/050685bb7613bacbe8c541bdfeceec429b8646e4806577ddaffba385fde8f6be?mediaType=mp4,USD,872,26056,2022/09/09 18:11:59Z,,Bask Digital Media,US,Measure HC,No on Measure HC,"No on Measure HC - Inglewood health care workers and providers against the unequal pay initiative, sponsored by the California Association of Hospitals and Health Systems (ID# 1452639)",ID# 1452639,"Committee major funding from California Association of Hospitals and Health Systems: “No on Measure HC - Inglewood health care workers and providers against the unequal pay initiative, sponsored by the California Association of Hospitals and Health Systems”",City of Inglewood,,35+,united states,,,,,latitude 33.9562;longitude -118.353132;radius 1.5,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://inglewood.nounequalpay.com/?utm_source=Snapchat&utm_medium=Video&utm_campaign=UPM_Inglewood&utm_term=MeasureHC_ImOut_Video15s&utm_content=Paid
267ad14e7330e6885700c1b8fc64df6252db4c9088d552bddae43eb7e2ee02bb,https://www.snap.com/political-ads/asset/55bfe45936c49993c5063a2ec1e14f4d8712bb24dcf1b8421766bc384fae2bc2?mediaType=mp4,USD,185,6411,2022/11/05 01:44:00Z,2022/11/08 23:00:00Z,Break Something,"1768 Columbia Road NW #3,Washington,20009,US",HD38,Michigan House Democratic Fund,,,,,,18+,united states,,,,,,,,,"49022,49085,49090,49127,49117,49408,49043,49106,49453,49406,49038,49125,49129,49128",,,,,,,,,,,web_view_url:https://iwillvote.com/
267c0eece6cd6aad67b256a46807d7d3f1207f9d9ba50c0955e8adc674e95928,https://www.snap.com/political-ads/asset/a8c80590e2c1037c8f3bb39fe69fcb3b5f4c979f929182535be5da5dbd64dc40?mediaType=mp4,USD,57,14886,2022/10/06 20:46:27Z,2022/11/09 00:00:00Z,BerlinRosen,"15 Maiden Lane #16,New York,10038,US",,United We Dream Action,,,,,,18-35,united states,Arizona,,,,,,,,,,,,Advocates & Activists,,Provided by Advertiser,es,"Household Income: Under $50000,Household Income: $50000 - $99999",,,web_view_url:https://actionnetwork.org/forms/unete-a-la-lucha-por-la-justicia-de-inmigracion/?utm_source=sc&utm_medium=snap&utm_campaign=ads_az_span&utm_content=_picturevid_snap&source=ads_az_span_picturevid_snap
267f21c191b4fae1683864aa511840f6b9ca0eaa2279708bbe46475b9e7bf689,https://www.snap.com/political-ads/asset/a2b40a7f2122f75780d717d95791e615a27ee9d999cb0045aea07b10d436d2bb?mediaType=mp4,USD,1566,145015,2022/06/09 23:49:25Z,2022/07/16 06:59:00Z,KMHewitt Consulting,US,,Let's Unionize,,,,,,18-35,united states,,,,,"latitude 47.61556;longitude -122.20366;radius 1.0,latitude 47.616165;longitude -122.186551;radius 1.0,latitude 47.79892;longitude -122.33158;radius 1.0,latitude 47.77866;longitude -122.21902;radius 1.0,latitude 47.75412;longitude -122.279835;radius 1.0,latitude 47.55571;longitude -122.2706;radius 1.0,latitude 47.67628;longitude -122.30621;radius 1.0,latitude 47.6172885;longitude -122.349319;radius 1.0,latitude 47.60281;longitude -122.33423;radius 1.0,latitude 47.61604;longitude -122.3515;radius 1.0,latitude 47.61277;longitude -122.33682;radius 1.0,latitude 47.615665;longitude -122.327137;radius 1.0,latitude 47.69726;longitude -122.35566;radius 1.0,latitude 47.82178;longitude -122.31681;radius 1.0,latitude 47.61651;longitude -122.20157;radius 1.0,latitude 47.91149;longitude -122.2147;radius 1.0,latitude 47.617405;longitude -122.13183;radius 1.0,latitude 47.45267;longitude -122.26057;radius 1.0,latitude 47.59151;longitude -122.33304;radius 1.0,latitude 47.59682;longitude -122.32717;radius 1.0,latitude 47.44252;longitude -122.22555;radius 1.0,latitude 47.61596;longitude -122.18262;radius 1.0,latitude 47.46983;longitude -122.21233;radius 1.0,latitude 48.420835;longitude -122.336421;radius 1.0,latitude 48.7886;longitude -122.51202;radius 1.0,latitude 48.110775;longitude -122.770709;radius 1.0,latitude 47.67385;longitude -122.12304;radius 1.0,latitude 47.50483;longitude -122.62962;radius 1.0",,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://x38vctv1a4o.typeform.com/unionize
267f5ad53423cf862f14fc058fd8876808833f1e85fe00996ea8b7b1a6db150a,https://www.snap.com/political-ads/asset/03d6e387c6ea7ade06b341dbe76f85f3cfea2f29e5a276a3f90337a06bbdaf24?mediaType=mp4,USD,77,2591,2022/06/17 20:57:00Z,2022/11/09 00:59:00Z,Wavelength Strategy,US,Catherine Cortez Masto for Senate,Catherine Cortez Masto,,,,,FEMALE,18-49,united states,,,,,,,Las Vegas,,,89109,,,,,,en,,,,web_view_url:https://catherinecortezmasto.com/?utm_source=snapchat&utm_medium=pm
267f5d39e3d16c70fd5381f548c935cdd5254b85346a660be5de352eb0a20e34,https://www.snap.com/political-ads/asset/f9c92232671dd1eb17d54c618b48891d01deba1022bb225069387cf866273433?mediaType=mp4,USD,226,21660,2022/10/11 14:00:07Z,2022/11/08 21:00:00Z,AL Media,"222 W Ontario, Suite 600,,Chicago,60654,US","One Georgia ","One Georgia, Inc.",,,,,,18+,united states,Georgia,,,,,,,,,,,,,,,,,,,web_view_url:https://staceyabrams.com/voting
2695cf5b170d722825176ca6e5513f2899e7d12f6a45b6202356fefbf139a4b0,https://www.snap.com/political-ads/asset/e75f7083ed21e32571b2842410340153dff2f0e6d01a75b60faa461582fe05e3?mediaType=mp4,USD,21,800,2022/06/17 20:57:00Z,2022/11/09 00:59:00Z,Wavelength Strategy,US,Catherine Cortez Masto for Senate,Catherine Cortez Masto,,,,,,18+,united states,,,,,,,Las Vegas,,,89109,,,"Advocates & Activists,Political News Watchers",,Provided by Advertiser,,"Education (Some High School),Education (Some College),Education (Bachelor Degree)",,,web_view_url:https://www.catherinecortezmasto.com/?utm_source=snapchat&utm_medium=pm&utm_content=lifechanging
269708167ac8fb3e7fbe04861d3b6f4f4b631ae147dc4de5cb7c490475f5cbee,https://www.snap.com/political-ads/asset/835bbfe4301a65e7153b8b3c408452fab7685aeed573b271a9fc23883d6ef5ba?mediaType=png,USD,23,2994,2022/06/14 18:59:09Z,,Authentic Campaigns Inc,"4422 N Ravenswood Ave # 101,Chicago,60640-5803,US",United We Dream Action,United We Dream Action,,,,,,18+,united states,,,,,,,,,,,,,Latin Music Fans,,Provided by Advertiser,,,,,
26a329351b6c56fe3b30b37d9f0be883128bba30149a47b8712e63d4012c1a7f,https://www.snap.com/political-ads/asset/f807413e788f25e67a3eaed926911fc488acaa3c4c4f1ea7c3b339bc695e3099?mediaType=mp4,USD,2198,1134599,2022/03/25 09:31:38Z,2022/04/08 03:59:59Z,Bully Pulpit Interactive,"1445 New York Ave NW,Washington,20005,US",,Campaign for Tobacco-Free Kids,,,,,,17-,united states,,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://www.takedowntobacco.org/?utm_medium=ads&utm_source=snap&utm_content={{ad.id}}&utm_campaign=TobaccoFreeKids-TakeDownTobaccoDay-2022&sl_tc=TDTDayAds2022
26a6448c245f80c20f2abc8da23b3c026ae2d54e49f50c4adb7265a433db3246,https://www.snap.com/political-ads/asset/4572492a326efdc8d7d71ad74b21d5ce0925be95af83a237e3bd3c3e44672d80?mediaType=mp4,USD,3154,186778,2022/08/09 20:50:10Z,2022/10/25 03:59:00Z,AL Media,"222 W Ontario, Suite 600,,Chicago,60654,US","One Georgia ","One Georgia, Inc.",,,,,,18+,united states,Georgia,,,,,,,,,,,,"targetsmart_18,targetsmart_15,targetsmart_22,targetsmart_23",,,,,,,web_view_url:https://staceyabrams.com/
26a9f5defd29b36f6640a5167d57075b5879d89e7b33f50545958f944a0ef6bb,https://www.snap.com/political-ads/asset/0b8828cad6663b9a9bf1a0424ce55d19c72e0cd6e06f0eb66b3251ef93be4648?mediaType=mp4,USD,294,12510,2022/05/06 17:41:29Z,2022/07/01 03:59:59Z,C+K,"1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",,PPFA,,,,,FEMALE,18-35,united states,Arizona,,,,,,,,,,,,,,Provided by Advertiser,en,Education (Bachelor Degree),,,web_view_url:https://www.abortionfinder.org/?utm_source=Snapchat&utm_medium=PP&utm_campaign=CK.PPFA.PatientNavP3.AZ.Snap.EN.COL.FE.18_35.Vid-10.Video1
26b1270ada8387e516ccaadcaa63160e7ea831e2d434470ab3c24f73e67babb7,https://www.snap.com/political-ads/asset/cadaf3d7a5dafa94913b4f38fdf7d2a0373291dbc99b6c97dcbca0fcb712de21?mediaType=mp4,USD,30,5545,2022/07/20 06:54:57Z,2022/08/02 23:59:00Z,Detroit Action,US,,Detroit Action,,,,,,18-35,united states,,,,,,,Detroit,,,,,,,,Provided by Advertiser,,,,,
26b5cff5a74ebbf7f5382930a05f1f9a80274a108042c6a6047be80d98bf2629,https://www.snap.com/political-ads/asset/8c928af67794b666dde00e63074816993681c24f308440af204e5fd7c59682c0?mediaType=mp4,USD,312,39087,2022/09/16 18:00:54Z,2022/11/08 22:00:00Z,Precision [TEST],"1121 14th Street NW Suite 700,Washington,20005,US",SEIU,SEIU,,,,,,18+,united states,Pennsylvania,,,,,,,,,,,,,,,en,,,,web_view_url:https://act.seiu.org/a/2022_f1_eng_pa-1
26b850aa0de7778e1e8ba158e0c62fa94eb0f1c32c8d4e19e073d4fdf178ceda,https://www.snap.com/political-ads/asset/cf71d19aba737bcc9ed89bacf3fbb266f07c9dc2e9e02634d5b540daab4577e6?mediaType=png,USD,498,127474,2022/10/11 18:00:43Z,2022/11/08 23:00:59Z,Wavelength Strategy,US,,Kathy Hochul for NY,,,,,,18+,united states,New York,,,,,,,,,,,,,,,,,,,web_view_url:https://kathyhochul.com/vote/?utm_source=snap&utm_medium=pm
26bdf194565ecd673b516c1b656b11e1f81d61c31d199b2f1466fd6054453f44,https://www.snap.com/political-ads/asset/83098a20bc34a8c96a8d3be122c248582152c9ea0397e7ae7081bdfc4b65ecd9?mediaType=mp4,USD,308,8531,2022/09/21 20:15:04Z,2022/10/01 03:59:00Z,"Middle Seat Consulting, LLC","Po Box 21600,Washington,20009,US",John Fetterman,Fetterman for PA,,,,,,18+,united states,,,,,,,,,,,,,,,,en,,,,web_view_url:https://secure.actblue.com/donate/ads_ms_20220921_dd_sc_eoq3?source=ads_ms_JF_20220921-DD-SC-EOQ3_em-Natl-1865-MF_a001-JF-JFGFdtc-vid-1080x1920-exclamation
26c9ddbde493bffe37646100fa205e65929d2614b0b6003ec9fe29e042efa75c,https://www.snap.com/political-ads/asset/a587cbe13ea30452f4bbe6ceb93882e61d01f582d831951eb0a6967da1c7bc07?mediaType=mp4,USD,11,424,2022/06/17 20:57:00Z,2022/11/09 00:59:00Z,Wavelength Strategy,US,Catherine Cortez Masto for Senate,Catherine Cortez Masto,,,,,,18+,united states,Nevada,,,,,,,"Reno,Las Vegas",,,,,,,,,,,,web_view_url:https://catherinecortezmasto.com/?utm_source=snapchat&utm_medium=pm&utm_content=paydirt
26cc88c21e64563196576bd21010f6162a3a7c3e2cab2cefb07f7a87aefffcdb,https://www.snap.com/political-ads/asset/02435d5f95302bbdf8f80e59fc3eac9932d5fbf6c603455dc4876dc175dad346?mediaType=mp4,USD,956,102137,2022/07/08 18:08:30Z,,Doctors Without Borders,"40 rector street,New York,10006,US",,Doctors Without Borders,,,,,,18+,united states,,,,,,,,,,,,,"Advocates & Activists,Philanthropists",,Provided by Advertiser,,,,,web_view_url:https://donate.doctorswithoutborders.org/secure/fbads1-t?ms=ADD2207U0U16&utm_source=snapchat&utm_medium=paid-social&utm_campaign=PROS.SCAFGHANCRISIS_CKMSF-PROS.SCAFGHANCRISIS-SC-NF-ALL-INTEREST-BO-18t50P-Video-SCAFGHANCRISIS.V1-Purchase
26d583ac0f77e8b19fe8d181ea9686839294c135470984918e317fa0da2cb592,https://www.snap.com/political-ads/asset/a87c4e71f3e477f7c09f4efdb4749791a9c9203e63a3974f9cd9420bc7fa3950?mediaType=png,USD,0,23,2022/04/19 13:00:00Z,2022/06/29 01:00:00Z,Wavelength Strategy,US,Kathy Hochul,Kathy Hochul for NY,,,,,,18+,united states,New York,,,,,,,New York,,,,,"Advocates & Activists,Bookworms & Avid Readers,Green Living Enthusiasts,News Watchers,Outdoor & Nature Enthusiasts,Pet & Animal Lovers,Parents & Family-Focused,Wellness & Healthy Lifestyle,Women's Lifestyle",,Provided by Advertiser,en,"Education (Some College),Education (Bachelor Degree)",,,web_view_url:https://kathyhochul.com/?utm_source=snapchat&utm_content=onejob&utm_medium=pm
26d92ced687a74bf70c51b1178b0dcb0897377c896de31df1bd9201c4d8fbab6,https://www.snap.com/political-ads/asset/9e60cd8b821b62fed4770738fcb69ce12fb62dc2f1d142c2c1ba352fceadcbaa?mediaType=mp4,USD,54,10921,2022/07/30 18:04:50Z,2022/08/06 18:04:50Z,"Middle Seat Consulting, LLC","Po Box 21600,Washington,20009,US",Beto for Texas,Beto for Texas,,,,,,18+,united states,Texas,,,,,,,,,,,,,,,,,,,web_view_url:https://secure.actblue.com/donate/ads_ms_20220727_dd_sc_evg_july?source=ads_ms_BFT_20220727-DD-SC-EVG-July_donlalsim-TX-1865U-MF_a002-BFT-collage-gif-1080x1920
26da52f5f522a49d0429ae8454eecd2c77302ac0e45938147657fc7cfff1bb1e,https://www.snap.com/political-ads/asset/180ad80105bdc7f88d788daefcf0461849c3565ead23da17f6b3b04e195cfaa3?mediaType=jpg,USD,26,1114,2022/06/27 17:33:03Z,2022/08/15 03:59:59Z,Wavelength Strategy,US,Brian Schatz,Schatz for Senate,,,,,,18+,united states,,,,,,,,,96763,,,,"Advocates & Activists,Arts & Culture Mavens,Beachgoers & Surfers,Bookworms & Avid Readers,Collegiates,Green Living Enthusiasts,Do-It-Yourselfers,Philanthropists,Wellness & Healthy Lifestyle,Women's Lifestyle,targetsmart_17,targetsmart_14",,Provided by Advertiser,,,,,web_view_url:https://brianschatz.com/?utm_source=snap&utm_medium=pm&utm_campaign=primary
26db8ab1cead7223d5c0a35c4c64a49e97a550ffcea6ba23064ff2de7f712bcb,https://www.snap.com/political-ads/asset/df4ab146663f6d440b9e14eeeb1f370a776c31d30ed6b54f3b648b664aa68f7a?mediaType=jpg,USD,89,24113,2022/08/02 04:00:09Z,2022/11/01 03:59:00Z,Wavelength Strategy,US,Michael Bennet,Bennet For Colorado,,,,,,18+,united states,Colorado,,,,,,,,,,,,,,,,,,,web_view_url:https://michaelbennet.com/?utm_source=snap&utm_medium=pm
26def9b12b61d57728a69ddbf8b171bcb88f10fc3e9c1bd3402664a1e42e790b,https://www.snap.com/political-ads/asset/ef1714d9d974e25c68d7afe178e10dcf3dc592aa5884678deaff5bf3459b5c69?mediaType=mp4,USD,37,1019,2022/02/04 18:00:00Z,2022/02/19 05:59:59Z,Run the World Digital,"1324 Spaight St,Madison,53703,US",Abortion Care Reality Project,Abortion Care Reality Project,,,,,FEMALE,18+,united states,,,,,,,,,"30004,30005,30009,30022,30024,30033,30062,30066,30067,30068,30075,30076,30084,30092,30097,30102,30144,30188,30319,30324,30328,30329,30338,30339,30340,30341,30342,30345,30346,30350,30360",,,,"Political News Watchers,Advocates & Activists,Arts & Culture Mavens,Bookworms & Avid Readers,Yoga Enthusiasts,Vegans & Organic Foodies,Green Living Enthusiasts,Philanthropists,Math & Science Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://abortioncarereality.org/
26e4e804ac3144f9fd9d500ab0fb86a3076015f69e75642e6534ff997b2d5004,https://www.snap.com/political-ads/asset/bf65aaa5134a9ca014bee1c8163daddcf28acb57bd446a63afd33733911e699d?mediaType=mp4,USD,107,7655,2022/09/20 13:00:42Z,2022/11/08 23:00:00Z,Wavelength Strategy,US,,Mark Kelly for Senate,,,,,,18+,united states,Arizona,,,,,,,,,,,,,,,,,,,web_view_url:https://markkelly.com/?utm_source=snapchat&utm_medium=paid
26e73d5f8f308d43ba12f04d0d15dc2290979bcff33fbcb6b620c65acfaf252f,https://www.snap.com/political-ads/asset/98f46fad78db488b2a552d9985b72887af292de7842d4db63944e159f8c9c36b?mediaType=mp4,USD,72,11683,2022/02/23 23:41:00Z,2022/09/20 03:59:59Z,Wavelength Strategy,US,Mark Kelly,Mark Kelly for Senate,,,,,,18+,united states,Arizona,,,,,,,,,,,,,,,,,,,web_view_url:https://markkelly.com/?utm_source=snapchat&utm_medium=paid&utm_content=OH
26e819a5b5e23f3e6ffa153346ffd3aac44160c690b42b879b661393e2051763,https://www.snap.com/political-ads/asset/71599a94c86a8ea06edcb593f2c67f51615458ed3551abcac1264a47d003f397?mediaType=mp4,USD,44,1188,2022/06/17 20:57:00Z,2022/11/09 00:59:00Z,Wavelength Strategy,US,Catherine Cortez Masto for Senate,Catherine Cortez Masto,,,,,,18+,united states,,California,,,,,Reno,,,,,,"Advocates & Activists,Political News Watchers",,Provided by Advertiser,,"Education (Some High School),Education (Some College),Education (Bachelor Degree)",,,web_view_url:https://catherinecortezmasto.com/?utm_source=snapchat&utm_medium=pm
26fb0af0327ef2ab7ad07910882a87daabdc0044f7406038a0661b0342c751af,https://www.snap.com/political-ads/asset/f47c81f4bd6100aea6061bcaadddee8581da7fe3bcdc3bbe38489fd8667cf563?mediaType=mp4,USD,199,83700,2022/09/23 21:17:39Z,2022/09/27 20:59:00Z,Yuehlia,KW,Hamad Alolyan,Hamad Alolayan,,,,,,21+,kuwait,,,,,"latitude 29.32;longitude 47.98;radius 2.0,latitude 29.334812;longitude 47.959614;radius 2.0,latitude 29.32;longitude 47.99;radius 2.0,latitude 29.32;longitude 47.97;radius 2.0,latitude 29.31;longitude 47.97;radius 2.0,latitude 29.31;longitude 48.0;radius 2.0,latitude 29.31667;longitude 48.03333;radius 2.0,latitude 29.33;longitude 48.0;radius 2.0,latitude 29.29;longitude 48.02;radius 2.0,latitude 29.282829;longitude 47.994703;radius 2.0,latitude 29.29;longitude 48.0;radius 2.0,latitude 29.3;longitude 47.96667;radius 2.0,latitude 29.27;longitude 48.03;radius 2.0,latitude 29.282;longitude 48.0123;radius 2.0",,,,,,,,,,Provided by Advertiser,,,,,
2701bfe91966104ac1bed7b8b75c063d497a4e78df63fb22cb2fbfdbca3e7861,https://www.snap.com/political-ads/asset/557953fa85d04551f540b38f8379e427c9146c4efb4d2c639c3a38f1c1f2746d?mediaType=mp4,USD,1293,421606,2022/11/02 21:46:29Z,2022/11/09 02:00:00Z,"Monsoon Studios, LLC","2009 N 11th St,Phoenix,85006,US",Kellen For City Council,Kellen for City Council,,,,,FEMALE,18+,united states,,,,,,,,,"85021,85020,85013,85012,85014,85016,85018,85008,85034,85281,85048,85045,85044",,,,,,Provided by Advertiser,en,,,,
2712725462153a6548049d482e20c2520bc0ea2340c3fa95fab7a9b162c6f759,https://www.snap.com/political-ads/asset/6e9af789b853f0e215cf2696a35b3657c91e75a047902f20c1f61f902b1b51c8?mediaType=mp4,USD,75,12041,2022/06/02 16:55:17Z,2022/07/01 00:59:59Z,Democratic National Committee,"131 16th Street NE,Washington,20003,US",Democratic National Committee,Democratic National Committee,,,,,,18+,united states,,,,,,,,,,,,,,,,en,,,,
27136f0a708c85e6f2aaa7c417b5bf472ec24d7d770e04cc8c76a594bd80db13,https://www.snap.com/political-ads/asset/e70168ff4a682179f6313c0ba7ead0bd59d525974314cab4e3091404af767e8d?mediaType=jpg,USD,23,15049,2022/01/24 15:00:00Z,2022/02/07 21:00:00Z,Blueprint Interactive,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",,National Education Association,,,,,,14-18,united states,,,,,,,,,,,,,"High Schoolers,Philanthropists,Political News Watchers,Advocates & Activists",,Provided by Advertiser,,,,,web_view_url:https://neaedjustice.org/blm-at-school-pledge?ms=nea2201-snap-03
271c7a86917f20bc7afdbb98a240132c4116396e58812ab5d3605a70bd854fae,https://www.snap.com/political-ads/asset/a9c949c26aac1d8396324575360e281c63aa6c42b1fddcb5ac154c52929757fa?mediaType=png,EUR,271,71321,2022/05/05 07:00:00Z,2022/06/19 21:59:59Z," Dentsu France","67 Av. de Wagram,Paris,75017,FR",,Frederique Morcillo,,,,,,18+,united kingdom,,,,,,,,,,,,,,,Provided by Advertiser,fr,,,,web_view_url:https://ad.doubleclick.net/ddm/trackclk/N3021.3344510SNAPCHATFR/B27165812.335327794;dc_trk_aid=527093127;dc_trk_cid=170476549;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=
27227e30a677dcd0388e2d70f3f7ecfd89d2947564ce933490ad5fcc2bc5dbbf,https://www.snap.com/political-ads/asset/3bc83b37cad2c5da6cfeaff34146e9c9eef533d2ddaeca7d7672958b903157c8?mediaType=png,USD,340,87710,2022/10/26 11:19:17Z,2022/11/09 03:00:00Z,"Momentum Campaigns, LLC","1835 7th St. NE, #272,Washington,20001,US",,Idaho Democratic Party,,,,,,18-25,united states,,,,,latitude 43.6042865;longitude -116.2038185;radius 10.54,,,,,,,,Collegiates,,Provided by Advertiser,,,,,web_view_url:https://idahovotingproject.com/?utm_source=SNP&utm_medium=CPC&utm_campaign=GOTV&utm_id=IDD&utm_term=Bossie&utm_content=AD1-1
2722eebb99f7199842ffee88a6b2853202a77f72becaba0dd80ab8fa96777ea7,https://www.snap.com/political-ads/asset/55bfe45936c49993c5063a2ec1e14f4d8712bb24dcf1b8421766bc384fae2bc2?mediaType=mp4,USD,225,7346,2022/11/05 01:44:00Z,2022/11/08 23:00:00Z,Break Something,"1768 Columbia Road NW #3,Washington,20009,US",HD27,Michigan House Democratic Fund,,,,,,,united states,,,,,,,,,"48103,48105,48114,48116,48118,48130,48137,48169,48178,48189,48843,49240,49259,49285",,,,,,,,,,,web_view_url:https://iwillvote.com/
272456ab4e96a2a49a3f7d10da740d0cac535427944bead50714dcdd50194346,https://www.snap.com/political-ads/asset/fae41dc5949020e9c83428caf54b92d3533175ffd2f936e843875ab8c336f5ed?mediaType=png,USD,14,864,2022/06/17 20:57:00Z,2022/11/09 00:59:00Z,Wavelength Strategy,US,Catherine Cortez Masto for Senate,Catherine Cortez Masto,,,,,,18+,united states,Nevada,California,,,,,Reno,Las Vegas,,,,,,,,en,,,,web_view_url:https://catherinecortezmasto.com/?utm_source=snapchat&utm_medium=pm
